chr	VR_start	VR_stop	Overlapping_Gene_Start	Overlapping_Gene_Stop	Overlapping_GeneID	Overlap_Type	Number_of_Overlapping_Genes	Percentage_of_Gene_Overlapping_VR	Percentage_of_VR_Overlapping_Gene
9	35645706	35646690	-	-	-	-	0	0	0
9	35662254	35705089	35659343,35673917,35682925,35681992,35697336	35665281,35681157,35690056,35690056,35732395	NM_032818,NM_001216,NM_003289/NM_001301227,NM_213674/NM_001301226,NM_006289	1,7,7,7,9	5	50.9850143122,100.0,100.0,100.0,22.1163719338	7.06898564258,16.904400607,16.6499358002,18.8280611649,18.1020193767
9	35722852	35723829	35697336	35732395	NM_006289	3	1	2.78950370793	100.102354145
9	35728113	35732419	35697336,35732319	35732395,35737008	NM_006289,NM_006368	1,9	2	12.2162007986,2.15351812367	99.4658615885,2.34556432884
9	35802918	35804549	35792408	35809731	NM_003995	3	1	9.42045716924	100.061312078
9	35826697	36709461	35817016,35869462,35906191,35829224,35829497,36190855,36214440,36214440,36572861,36136784,36036912,36036912,36169391,35829224,35957107,36336400,36336400,36336400,35860273,35909482,36136535	35828747,35870401,35907141,35854847,35854847,36212062,36258499,36277056,36677683,36163913,36124455,36086283,36171334,35847235,35958154,36400299,36401198,36400923,35865518,35911620,36163913	NR_052026/NM_001012446,NM_001004487,NM_001039792,NM_001042589,NM_001042590,NM_001184761/NM_001833/NM_007096/NM_001076677/NM_001184760/NM_001184762/NM_001311204/NM_001311203/NM_001311205/NM_001311206/NR_132349,NM_001190384/NM_005476/NM_001190383,NM_001190388/NM_001128227,NM_001256687/NM_001256685/NM_001256693/NM_001256692/NM_014791/NM_001256688/NM_001256691/NM_001256689/NM_001256690/NR_046337,NM_001287014/NM_001287013,NM_001316345/NM_021111,NM_001316346/NM_001316348/NM_001316347,NM_005893,NM_016446,NM_019897,NM_194329/NM_022781,NM_194330,NM_194332/NM_194328,NR_024006,NR_024283,NR_104639/NM_022343/NM_001287011/NM_001287010/NM_001287012/NR_104637/NR_104640/NR_104638/NR_104641	1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7	21	17.4821002387,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0	0.232338427938,0.106483726115,0.107729812271,2.90270106167,2.87177546887,2.40245411005,4.99114146023,7.09328880652,11.8744081091,3.07330158457,9.91703331808,5.59288779334,0.22021740805,2.04040944125,0.118718026562,7.23862776461,7.34046698778,7.30931483386,0.594269816168,0.242307117191,3.10150844393
9	36714738	36714738	-	-	-	-	0	0	0
9	36740960	36900820	36823538,36893461,36864253,36833274	36823599,36893531,36864308,37034479	NR_039686,NR_039687,NR_039766,NM_001280554/NM_001280553/NM_001280552/NM_001280551/NM_001280549/NM_001280548/NM_001280547/NM_001280555/NM_016734/NM_001280556/NM_001280550/NR_103999/NR_104000	7,7,7,9	4	100.0,100.0,100.0,33.5710664692	0.038783935944,0.0444138621294,0.0350306518203,42.2538471162
9	36901497	36922927	36833274	37034479	NM_001280554/NM_001280553/NM_001280552/NM_001280551/NM_001280549/NM_001280548/NM_001280547/NM_001280555/NM_016734/NM_001280556/NM_001280550/NR_103999/NR_104000	3	1	10.6512728249	100.004666356
9	36924841	36924841	36833274	37034479	NM_001280554/NM_001280553/NM_001280552/NM_001280551/NM_001280549/NM_001280548/NM_001280547/NM_001280555/NM_016734/NM_001280556/NM_001280550/NR_103999/NR_104000	3	1	0.000497003071479	inf
9	36939960	36940558	36833274	37034479	NM_001280554/NM_001280553/NM_001280552/NM_001280551/NM_001280549/NM_001280548/NM_001280547/NM_001280555/NM_016734/NM_001280556/NM_001280550/NR_103999/NR_104000	3	1	0.297704839816	100.16722408
9	36960768	36961475	36833274	37034479	NM_001280554/NM_001280553/NM_001280552/NM_001280551/NM_001280549/NM_001280548/NM_001280547/NM_001280555/NM_016734/NM_001280556/NM_001280550/NR_103999/NR_104000	3	1	0.351878174607	100.141442716
9	36966759	37042508	36833274	37034479	NM_001280554/NM_001280553/NM_001280552/NM_001280551/NM_001280549/NM_001280548/NM_001280547/NM_001280555/NM_016734/NM_001280556/NM_001280550/NR_103999/NR_104000	1	1	33.6575450036	89.4018402883
9	37046428	37049321	-	-	-	-	0	0	0
9	37052702	37375365	37120471,37120597,37079895	37358148,37358148,37090401	NM_001289119/NM_032226/NR_110317,NM_001289121/NM_001289120,NR_036592	7,7,7	3	100.0,100.0,100.0	73.6613742512,73.6223242206,3.25633865674
9	37382102	37387221	-	-	-	-	0	0	0
9	37445402	37452136	37438102	37465410	NM_014872	3	1	24.662199275	100.014850015
9	37477012	37480375	-	-	-	-	0	0	0
9	37489354	37491832	37485934	37503697	NM_001282766/NM_022490	3	1	13.9551902725	100.040355125
9	37501451	37501451	37485934	37503697	NM_001282766/NM_022490	3	1	0.00562936275614	inf
9	37502440	37515073	37485934,37510891	37503697,37576253	NM_001282766/NM_022490,NM_012166	1,9	2	7.08173834722,6.39964505913	9.95804638645,33.1116916014
9	37594240	37594252	-	-	-	-	0	0	0
9	37596334	37596335	-	-	-	-	0	0	0
9	37596341	37596360	-	-	-	-	0	0	0
9	37604473	37604632	-	-	-	-	0	0	0
9	37628200	37950154	37779713,37800553,37651054,37800785,37887596,37753802,37877574,37915897	37785092,37867668,37746904,37867668,37904353,37778972,37904353,38069213	NM_001002269/NM_016042,NM_001286810,NM_014907,NM_024345,NM_033412,NM_144964/NM_001286953/NM_001286952/NM_001286951/NM_001286954/NM_001286950/NR_104612,NR_024873/NR_024872,NM_003028	7,7,7,7,7,7,7,9	8	100.0,100.0,100.0,100.0,100.0,100.0,100.0,22.3445540938	1.6710461743,20.8464563261,29.7716443964,20.7743963423,5.20509141057,7.81819763072,8.31795846612,10.6406505277
9	37977890	39445500	37915897,38392663,38406527,39355668,39072766,38571363,39371064,38621087,38540566,39443814	38069213,38398665,38424447,39361962,39288303,38620363,39376916,38623280,38545372,39464526	NM_003028,NM_000692,NM_001007563,NM_001085452,NM_033655,NM_147195,NR_026803,NR_027294,NR_047651,NR_003528	1,7,7,7,7,7,7,7,7,9	10	59.5654754528,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,8.14464346063	6.22263407854,0.409032372361,1.22110097369,0.428928666335,14.6863267489,3.33882979811,0.398811673401,0.149494756781,0.327539332656,0.114948794298
9	39445501	40468937	39443814,40223318,40223284,39813783,39807380,40323570,40348498,39807687,39803495,39873852,39873856,40463757	39464526,40266845,40266392,39874566,39810159,40329220,40353658,39810159,39810159,39875395,39875395,40498781	NR_003528,NM_001012419,NM_001012421,NR_003670,NR_015363,NR_026759,NR_121572,NR_126045/NR_126044,NR_126046,NR_126048,NR_126049,NR_026558	1,7,7,7,7,7,7,7,7,7,7,9	12	91.8553565394,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,14.7922912206	1.85903173232,4.25312379084,4.21218327282,5.93920870479,0.271633985906,0.552159587898,0.50428165513,0.241636995376,0.651237595707,0.150864343252,0.150473502984,0.506235856468
9	40482829	40488837	40463757	40498781	NR_026558	3	1	17.1563169165	100.016644474
9	40711484	40910302	-	-	-	-	0	0	0
9	40915718	41132490	41126250,41007014,41100984,40929009,40992336,41131308	41128975,41074625,41107812,40929092,41014139,41189364	NM_001085476,NR_002836,NR_015361,NR_031629,NR_034006,NM_001085457	7,7,7,7,7,9	6	100.0,100.0,100.0,100.0,100.0,2.0376526517	1.25754248704,31.1903751407,3.15031461628,0.0387503921171,10.0584946395,0.545734688982
9	41185103	41205156	41131308,41183404	41189364,41189401	NM_001085457,NM_001286836	1,1	2	7.34106137072,71.6738912971	21.253677754,21.4381887997
9	41267181	42693519	42183658,41891889,41647673,42579804,42567858,42198861	42189887,42129504,41649440,42586534,42569349,42206016	NM_001145196,NM_001201380,NR_103714,NR_121564,NR_126050,NR_126166	7,7,7,7,7,7	6	100.0,100.0,100.0,100.0,100.0,100.0	0.436782866333,16.6591649385,0.123953789354,0.471907780624,0.10460353717,0.501704364604
9	42697878	43075990	42788399	42789608	NR_131213	7	1	100.0	0.320011002031
9	60829522	61003887	60914406,60914406,60929781	60920653,60920650,60935727	NM_001113541,NM_015667,NR_026803/NR_110999	7,7,7	3	100.0,100.0,100.0	3.58328793049,3.58156740171,3.41066154331
9	61096742	61112898	-	-	-	-	0	0	0
9	61131380	61132303	-	-	-	-	0	0	0
9	61172321	61220450	61190035,61190035,61205259,61205405	61196283,61196280,61212373,61211350	NM_001113541,NM_015667,NR_026802/NR_110998,NR_026803/NR_110999	7,7,7,7	4	100.0,100.0,100.0,100.0	12.9838558873,12.9776226392,14.783186852,12.3542978246
9	61518833	62149738	61854083,61867081	61855340,61869138	NR_027421,NR_121606	7,7	2	100.0,100.0	0.199396105594,0.326198080535
9	62249739	62748457	62376255,62452489,62375327,62375327,62532367	62435519,62522018,62376870,62376866,62533858	NR_003674/NR_047527,NR_046203,NR_126048,NR_126049,NR_126050	7,7,7,7,7	5	100.0,100.0,100.0,100.0,100.0	11.8834692151,13.9417466384,0.309593798499,0.308791742027,0.299167064353
9	62798833	62958371	62838444,62801464,62857855,62867988,62897375,62840644	62847206,62813486,62898087,62898087,62899777,62847206	NR_024496,NR_121647,NR_122076,NR_122077,NR_126047,NR_135010	7,7,7,7,7,7	6	100.0,100.0,100.0,100.0,100.0,100.0	5.4927352731,7.53613559152,25.2184432549,18.8669784001,1.50622422244,4.11375346312
9	63008372	63411324	63315242,63299295,63112402,63017994	63334520,63334279,63127100,63028857	NR_002817,NR_026558,NR_046175,NR_121570	7,7,7,7	4	100.0,100.0,100.0,100.0	4.7844408267,8.68217554448,3.64782902182,2.69610276162
9	63542265	63918447	63832049,63819573	63859634,63819654	NR_033907,NR_039688/NR_039689	7,7	2	100.0,100.0	7.33315256977,0.0217979594983
9	63968448	65325123	64369562,65282100,64463598,64016949,64734498	64412691,65285209,64469259,64061612,64745366	NM_001098805,NM_001126334,NR_026759,NR_033856,NR_121570	7,7,7,7,7	5	100.0,100.0,100.0,100.0,100.0	3.1790959515,0.229236921149,0.417343873809,3.29216651003,0.801149870087
9	65659539	65846000	65675833,65675833,65737145,65791120	65734041,65681829,65738396,65802027	NM_001024916/NM_001286835,NM_001286836/NR_104600,NM_199244,NR_121570	7,7,7,7	4	100.0,100.0,100.0,100.0	31.2177881702,3.21622215906,0.671454084232,5.85001689361
9	66055289	66082375	-	-	-	-	0	0	0
9	66168773	66171114	-	-	-	-	0	0	0
9	66177872	66179322	-	-	-	-	0	0	0
9	66181139	66208835	-	-	-	-	0	0	0
9	66630955	67423306	66986303,66900724,66970161,67059459,66903360	66992550,66921429,66977317,67294592,66932141	NM_001083124,NM_033160/NM_001317916,NR_026801,NR_111893,NR_134255	7,7,7,7,7	5	100.0,100.0,100.0,100.0,100.0	0.788539422554,2.6132358008,0.903261307173,29.6754847284,3.63248105953
9	67439979	67489501	-	-	-	-	0	0	0
9	67513501	67519501	-	-	-	-	0	0	0
9	67543501	67549861	-	-	-	-	0	0	0
9	67608563	67790609	67725482,67717497,67711676	67726743,67719179,67713733	NR_027422,NR_103833,NR_121606	7,7,7	3	100.0,100.0,100.0	0.69323138108,0.92449161201,1.13048350417
9	67798718	67798983	-	-	-	-	0	0	0
9	67849063	67859419	67859348,67859314	67902847,67902394	NM_001012419,NM_032250	9,9	2	0.165517241379,0.246048141872	0.695249130939,1.02356122055
9	67869055	67920496	67859348,67859314	67902847,67902394	NM_001012419,NM_032250	1,1	2	77.6850574713,77.3891042455	65.6927353667,64.81211485
9	68220553	69570835	69324571,69035562,69121263,69205010,69205161,69174054,68705413,68241888,69012532,69329324,69174054,68356898,68780005,68536581,69035562,68302866,68241944,69296680,68543540,68953087,68355163,69427532	69392454,69100178,69255208,69255208,69255208,69249746,69009176,68247868,69014123,69392454,69255208,68531061,68783879,68540867,69079077,68305084,68300035,69307056,68546602,68975841,68357866,69672359	NM_001127608,NM_001161706,NM_001170414,NM_001170415,NM_001170416,NM_001170630,NM_001278253/NM_003558,NM_001286836,NM_002732,NM_004816,NM_004817/NM_201629,NM_021965,NM_138333,NM_153237,NM_181425/NM_000144,NM_199135,NM_201453/NM_001291821,NR_047671,NR_109769,NR_110647,NR_121192/NR_121191/NR_015423,NM_001163	7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9	22	100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,58.5325207901	5.02739427764,4.78544481819,9.91985377869,3.71766786493,3.70648501572,5.6057179167,22.496337802,0.44294451085,0.117901297655,4.67539373257,6.01022601205,12.8983427166,0.286977090711,0.317489235582,3.22273421404,0.164336042397,4.30221242674,0.768506134274,0.226841504219,1.68520353526,0.200254465364,10.6128941954
9	69588102	69588102	69427532	69672359	NM_001163	3	1	0.000408450013887	inf
9	69645198	69645198	69427532	69672359	NM_001163	3	1	0.000408450013887	inf
9	69658982	70125145	69427532,69820804,69709521,69819404,69820804,70043580	69672359,69906235,69759960,69820739,69858182,70226972	NM_001163,NM_001010940/NM_001308086/NM_001308085/NM_001308084/NR_131756,NM_001099666,NR_038833,NR_131757,NM_153267/NR_125850	1,7,7,7,7,9	6	5.46424428578,100.0,100.0,100.0,100.0,44.4760705152	2.86981163241,18.3266368202,10.8202495694,0.28659503221,8.01843990192,17.4973131716
9	70131959	70606012	70043580,70384596,70258961,70216058,70153133,70535048,70535048	70226972,70414657,70354873,70258874,70175888,71121598,70869058	NM_153267/NR_125850,NM_001206,NM_015110,NR_039990,NR_040076,NM_001007471,NM_206947/NM_206946/NM_206945/NM_020952/NM_206944/NM_024971	1,7,7,7,7,9,9	7	51.8089567214,100.0,100.0,100.0,100.0,12.0986921853,21.2463062594	20.0429065948,6.34148502383,20.2325478375,9.03211244312,4.80030713865,14.9698451439,14.9698451439
9	70654074	70654082	70535048,70535048	71121598,70869058	NM_001007471,NM_206947/NM_206946/NM_206945/NM_020952/NM_206944/NM_024971	3,3	2	0.0015343934287,0.0026945220367	112.5,112.5
9	70681298	70762126	70535048,70535048	71121598,70869058	NM_001007471,NM_206947/NM_206946/NM_206945/NM_020952/NM_206944/NM_024971	3,3	2	13.7803873832,24.1995024116	100.001237195,100.001237195
9	70801708	70801734	70535048,70535048,70783861	71121598,70869058,70869058	NM_001007471,NM_206947/NM_206946/NM_206945/NM_020952/NM_206944/NM_024971,NM_206948/NM_001007470	3,3,3	3	0.00460318028611,0.0080835661101,0.0316908847626	103.846153846,103.846153846,103.846153846
9	70827182	70829806	70535048,70535048,70783861	71121598,70869058,70869058	NM_001007471,NM_206947/NM_206946/NM_206945/NM_020952/NM_206944/NM_024971,NM_206948/NM_001007470	3,3,3	3	0.447531416705,0.785902260704,3.0810582408	100.038109756,100.038109756,100.038109756
9	70831904	70839367	70535048,70535048,70783861	71121598,70869058,70869058	NM_001007471,NM_206947/NM_206946/NM_206945/NM_020952/NM_206944/NM_024971,NM_206948/NM_001007470	3,3,3	3	1.27252361687,2.23465694244,8.76076903214	100.013399437,100.013399437,100.013399437
9	70848344	70849752	70535048,70535048,70783861	71121598,70869058,70869058	NM_001007471,NM_206947/NM_206946/NM_206945/NM_020952/NM_206944/NM_024971,NM_206948/NM_001007470	3,3,3	3	0.240217815672,0.421842394412,1.65379469002	100.071022727,100.071022727,100.071022727
9	70852756	70853109	70535048,70535048,70783861	71121598,70869058,70869058	NM_001007471,NM_206947/NM_206946/NM_206945/NM_020952/NM_206944/NM_024971,NM_206948/NM_001007470	3,3,3	3	0.0603528081957,0.105984533444,0.415502711331	100.283286119,100.283286119,100.283286119
9	70861662	70900042	70535048,70783861,70535048	70869058,70869058,71121598	NM_206947/NM_206946/NM_206945/NM_020952/NM_206944/NM_024971,NM_206948/NM_001007470,NM_001007471	1,1,3	3	2.21459772283,8.68212868847,6.54350602079	19.2730588848,19.2730588848,100.002605524
9	70902146	70941763	70535048	71121598	NM_001007471	3	1	6.75439987316	100.002524169
9	70974175	70985459	70535048	71121598	NM_001007471	3	1	1.92395887144	100.008862106
9	71013373	71017841	70535048	71121598	NM_001007471	3	1	0.761911581431	100.022381379
9	71028632	71028644	70535048	71121598	NM_001007471	3	1	0.00221634606368	108.333333333
9	71031959	71032029	70535048	71121598	NM_001007471	3	1	0.0121046592709	101.428571429
9	71032985	71183181	70535048	71121598	NM_001007471	1	1	15.107637699	58.9989080934
9	71185488	71244562	-	-	-	-	0	0	0
9	71246642	71248024	-	-	-	-	0	0	0
9	71272176	71336897	-	-	-	-	0	0	0
9	71366326	71383022	-	-	-	-	0	0	0
9	71403833	71403846	-	-	-	-	0	0	0
9	71420867	71420867	-	-	-	-	0	0	0
9	71494712	71713681	71683365	71768884	NM_013390/NM_001135820	9	1	35.4501870907	13.8453388379
9	71721267	71727267	71683365	71768884	NM_013390/NM_001135820	3	1	7.01707202993	100.016666667
9	71752489	71752489	71683365	71768884	NM_013390/NM_001135820	3	1	0.0011693171188	inf
9	71760371	71760703	71683365	71768884	NM_013390/NM_001135820	3	1	0.389382600561	100.301204819
9	71778927	71795839	-	-	-	-	0	0	0
9	71833981	71835064	-	-	-	-	0	0	0
9	71837148	71841711	-	-	-	-	0	0	0
9	71872257	72189116	71865151,71862451,72051380,71911506,72149350,72114594	71911245,71911245,72060605,71973455,72252224,72252224	NM_001025780,NM_016014,NM_001128618,NM_182505,NM_001242506/NM_001242505/NM_004293,NM_001242507	1,1,7,7,9,9	6	84.5840112811,79.9036786556,100.0,100.0,38.6556500608,54.1469581708	12.3048422169,12.3048422169,2.91170520642,19.5512830628,12.5503772972,23.5192940709
9	72211553	72214104	72149350,72114594	72252224,72252224	NM_001242506/NM_001242505/NM_004293,NM_001242507	3,3	2	2.48068043742,1.85423342125	100.039200314,100.039200314
9	72218808	72295806	72149350,72114594	72252224,72252224	NM_001242506/NM_001242505/NM_004293,NM_001242507	1,1	2	32.4831105711,24.2801403754	43.399828567,43.399828567
9	72345627	72345655	-	-	-	-	0	0	0
9	72357485	72364284	72351424,72351424	72365247,72364592	NM_001102421/NM_001102420/NM_006007,NM_001278245/NM_001278244/NM_001278243	3,3	2	49.1898148148,51.6364188625	100.014708045,100.014708045
9	72370141	72377646	-	-	-	-	0	0	0
9	72389731	72402261	-	-	-	-	0	0	0
9	72406935	72882527	72521800,72871728	72836351,72874109	NM_138691,NR_121181/NR_121180/NR_121120	7,7	2	100.0,100.0	66.1390435499,0.500849467611
9	72892323	72899520	-	-	-	-	0	0	0
9	72924157	73372349	72900661,73151730	72953317,73170394	NM_000689,NM_000700	1,7	2	55.3791518696,100.0	6.50636334428,4.16450985292
9	73375705	73544030	-	-	-	-	0	0	0
9	73569380	74203212	-	-	-	-	0	0	0
9	74218561	74288866	-	-	-	-	0	0	0
9	74315799	74315799	-	-	-	-	0	0	0
9	74345686	74348730	-	-	-	-	0	0	0
9	74357311	74360004	-	-	-	-	0	0	0
9	74361730	74364036	-	-	-	-	0	0	0
9	74365743	74371743	74371530	74383530	NR_121182	9	1	1.78318473461	3.56666666667
9	74430903	74430903	-	-	-	-	0	0	0
9	74434084	74549090	74473434,74497335	74498553,74687201	NR_125791,NM_006914	7,9	2	100.0,27.2590813569	21.8423386606,45.0028694155
9	74558378	74558940	74497335	74687201	NM_006914	3	1	0.296523355823	100.177935943
9	74616161	74616161	74497335	74687201	NM_006914	3	1	0.000526684468602	inf
9	74639418	74892510	74497335,74722494,74722494,74722494	74687201,74887720,74887347,74888094	NM_006914,NM_001177310,NM_001177311,NM_017662	1,7,7,7	4	25.1670906477,100.0,100.0,100.0	18.8800910341,65.2833752153,65.135997977,65.4311475669
9	74908774	74939312	-	-	-	-	0	0	0
9	74943391	74953923	74946582,74952964	74952886,74997380	NM_017998,NR_121183	7,9	2	100.0,2.16133462413	59.8651728067,9.11507785796
9	74962952	74972191	74952964	74997380	NR_121183	3	1	20.8028457573	100.010823682
9	74972504	74972606	74952964	74997380	NR_121183	3	1	0.231893194047	100.980392157
9	74980836	74982557	74952964	74997380	NR_121183	3	1	3.87689398203	100.058105752
9	75018213	75023387	74982956	75028394	NM_152420	3	1	11.3888950021	100.019327406
9	75046167	75046312	-	-	-	-	0	0	0
9	75083335	75083335	75061199	75088217	NM_017881/NM_001127603/NR_023352	3	1	0.00370109922647	inf
9	75134292	75143772	75088481	75147198	NM_012383	3	1	16.1466671208	100.010548523
9	75190493	75199089	-	-	-	-	0	0	0
9	75201604	75358572	-	-	-	-	0	0	0
9	75366905	75368353	-	-	-	-	0	0	0
9	75383104	75384265	-	-	-	-	0	0	0
9	75384438	75398092	-	-	-	-	0	0	0
9	75408986	75417621	-	-	-	-	0	0	0
9	75417626	75418647	-	-	-	-	0	0	0
9	75426282	75426282	-	-	-	-	0	0	0
9	75474393	75477217	-	-	-	-	0	0	0
9	75511777	75511778	-	-	-	-	0	0	0
9	75511788	75511849	-	-	-	-	0	0	0
9	75521803	75522680	-	-	-	-	0	0	0
9	75535582	75540432	-	-	-	-	0	0	0
9	75561615	75638471	-	-	-	-	0	0	0
9	75647109	75647654	-	-	-	-	0	0	0
9	75698198	75699553	-	-	-	-	0	0	0
9	75701978	75879783	-	-	-	-	0	0	0
9	75902479	75907713	75890643,75890643	76362339,76195889	NM_001190482,NM_006200/NR_120409	3,3	2	1.10982261918,1.71500457007	100.019105846,100.019105846
9	75908234	75909881	75890643,75890643	76362339,76195889	NM_001190482,NM_006200/NR_120409	3,3	2	0.349376824529,0.539890645936	100.060716454,100.060716454
9	76010845	76011040	75890643,75890643	76362339,76195889	NM_001190482,NM_006200/NR_120409	3,3	2	0.041552098063,0.0642102952691	100.512820513,100.512820513
9	76029276	76202753	75890643,75890643	76195889,76362339	NM_006200/NR_120409,NM_001190482	1,3	2	54.5833374284,36.7774227947	96.0438559579,100.000576445
9	76249997	76341410	75890643	76362339	NM_001190482	3	1	19.3798137364	100.001093936
9	76380066	76414187	76385516,76398598	76394528,76400038	NM_018339,NR_026890	7,7	2	100.0,100.0	26.4148178541,4.22320565048
9	76432201	76450383	76441665	76507416	NM_001097634	9	1	13.2604331427	47.9540204598
9	76502059	76549730	76441665,76478340,76500632,76459151	76507416,76507416,76507416,76507416	NM_001097634,NM_001097635,NM_001097636,NM_001490/NM_001097633	1,1,1,1	4	8.14880155737,18.4269353785,78.9683124539,11.1009820578	11.2395376644,11.2395376644,11.2395376644,11.2395376644
9	76568324	76572203	-	-	-	-	0	0	0
9	76610412	76615326	76611375,76611375	76906087,76692415	NM_001308048/NM_001308047/NR_131751/NM_015225,NM_001308051/NM_001308049/NM_001308050	9,9	2	1.3409656174,4.87654397157	80.4232804233,80.4232804233
9	76622129	76628129	76611375,76611375	76906087,76692415	NM_001308048/NM_001308047/NR_131751/NM_015225,NM_001308051/NM_001308049/NM_001308050	3,3	2	2.03621828694,7.40489381918	100.016666667,100.016666667
9	76631450	77096821	76611375,76611375,77019654,76764435	76906087,76692415,77020953,76787569	NM_001308048/NM_001308047/NR_131751/NM_015225,NM_001308051/NM_001308049/NM_001308050,NM_001013735,NR_132312/NR_132313/NR_015342	1,1,7,7	4	93.1882882669,75.2285879987,100.0,100.0	59.0148505171,13.1005155027,0.279347015607,4.9713024662
9	77120516	77180761	77176755,77177444,77177444,77177444	77177917,77417483,77383005,77385190	NR_026668,NM_001018037/NM_033305,NM_001018038,NM_015186	7,9,9,9	4	100.0,1.38226962173,1.61411155758,1.59713497668	1.93045065981,5.50751099676,5.50751099676,5.50751099676
9	77186688	77664589	77177444,77177444,77177444,77423078,77447648	77417483,77383005,77385190,77648316,77526762	NM_001018037/NM_033305,NM_001018038,NM_015186,NM_004297,NR_121184	1,1,1,7,7	5	96.1489751708,95.5030599041,95.5503569245,100.0,100.0	48.2936842568,41.0792193362,41.5364270006,47.130891126,16.5546839199
9	77702702	77703032	-	-	-	-	0	0	0
9	77717473	77721497	77716273	78031449	NM_002072	3	1	1.27706019157	100.024850895
9	77750118	77750119	77716273	78031449	NM_002072	3	1	0.000634564070348	200.0
9	77750125	77750140	77716273	78031449	NM_002072	3	1	0.00507651256278	106.666666667
9	77763544	77764120	77716273	78031449	NM_002072	3	1	0.183071734295	100.173611111
9	77810172	77887820	77716273	78031449	NM_002072	3	1	24.6366327492	100.001287863
9	77889196	78538863	77716273,78297074,78236074	78031449,78330093,78267067	NM_002072,NM_021154/NM_058179,NM_032171/NM_001098802	1,7,7	3	45.1346386316,100.0,100.0	21.8964484882,5.08260385705,4.77075178515
9	78547199	78555379	-	-	-	-	0	0	0
9	78557757	78740579	-	-	-	-	0	0	0
9	78740861	78744357	-	-	-	-	0	0	0
9	78748919	78754910	-	-	-	-	0	0	0
9	78787403	78788215	-	-	-	-	0	0	0
9	78788546	78791089	-	-	-	-	0	0	0
9	78809096	79095983	-	-	-	-	0	0	0
9	79107227	79107289	-	-	-	-	0	0	0
9	79110250	79111729	-	-	-	-	0	0	0
9	79116400	79150596	79135422	79145666	NR_109771	7	1	100.0	29.9596444029
9	79157231	79158912	-	-	-	-	0	0	0
9	79190722	79192727	-	-	-	-	0	0	0
9	79205088	79238093	-	-	-	-	0	0	0
9	79263647	79268575	-	-	-	-	0	0	0
9	79273781	79274191	-	-	-	-	0	0	0
9	79292429	79294823	-	-	-	-	0	0	0
9	79329566	79335566	-	-	-	-	0	0	0
9	79353444	79360428	-	-	-	-	0	0	0
9	79380865	79381845	-	-	-	-	0	0	0
9	79384886	79386230	-	-	-	-	0	0	0
9	79389889	79393537	-	-	-	-	0	0	0
9	79413200	79418531	-	-	-	-	0	0	0
9	79430279	79589786	79571772	79726881	NR_104239/NM_001282760/NM_001282748/NM_007005/NM_001282753/NM_001282749	9	1	11.6143382116	11.2941751773
9	79681317	79681336	79571772	79726881	NR_104239/NM_001282760/NM_001282748/NM_007005/NM_001282753/NM_001282749	3	1	0.0128940751725	105.263157895
9	79688907	79723264	79571772	79726881	NR_104239/NM_001282760/NM_001282748/NM_007005/NM_001282753/NM_001282749	3	1	22.1507317388	100.002910615
9	79805831	79805845	-	-	-	-	0	0	0
9	79823613	79823772	-	-	-	-	0	0	0
9	79860573	79860917	79824529	80034555	NR_121213	3	1	0.164264594552	100.290697674
9	79866899	80039307	79824529,79975022	80034555,80034555	NR_121213,NR_121212	1,7	2	79.826403272,100.0	97.2443274094,34.5308802376
9	80058236	80066634	-	-	-	-	0	0	0
9	80098118	80098118	-	-	-	-	0	0	0
9	80159842	80161854	-	-	-	-	0	0	0
9	80174500	80461286	-	-	-	-	0	0	0
9	80468443	80469034	-	-	-	-	0	0	0
9	80563690	80566362	-	-	-	-	0	0	0
9	80572862	80573150	-	-	-	-	0	0	0
9	80592036	80598276	-	-	-	-	0	0	0
9	80608039	80681287	-	-	-	-	0	0	0
9	80685597	80685988	-	-	-	-	0	0	0
9	80688428	80696892	-	-	-	-	0	0	0
9	80705278	80708312	-	-	-	-	0	0	0
9	80740319	80741164	-	-	-	-	0	0	0
9	80749609	80751398	-	-	-	-	0	0	0
9	80752718	82292739	81988771,81928427,81583682,81943499,81913436,81689712	81995256,81934998,81689535,81950094,81919927,81776899	NM_001001670,NM_001145197,NM_001303104/NM_001303103/NM_005077,NM_207416,NR_026851,NR_109772	7,7,7,7,7,7	6	100.0,100.0,100.0,100.0,100.0,100.0	0.421163088036,0.42674742747,6.87354263351,0.428305847777,0.421552693113,5.66148123954
9	82315673	82317561	-	-	-	-	0	0	0
9	82418897	82419480	-	-	-	-	0	0	0
9	82426116	82438004	-	-	-	-	0	0	0
9	82510396	82510396	-	-	-	-	0	0	0
9	82510455	82510528	-	-	-	-	0	0	0
9	82530646	82694674	-	-	-	-	0	0	0
9	82736535	82745330	-	-	-	-	0	0	0
