chr	VR_start	VR_stop	Overlapping_Gene_Start	Overlapping_Gene_Stop	Overlapping_GeneID	Overlap_Type	Number_of_Overlapping_Genes	Percentage_of_Gene_Overlapping_VR	Percentage_of_VR_Overlapping_Gene
9	23072096	23515023	23500690	23672399	NR_121602	9	1	8.34726193735	3.23597342226
9	23517991	23524443	23500690	23672399	NR_121602	3	1	3.75751999022	100.0
9	23558113	23603763	23500690	23672399	NR_121602	3	1	26.5856769302	100.0
9	23706855	23712855	23690104,23690104,23690104	23826065,23821845,23821480	NM_004432,NM_001171195,NM_001171197	3,3,3	3	4.41303020719,4.55439081228,4.56704420899	100.0,100.0,100.0
9	23769756	23775451	23690104,23690104,23690104	23826065,23821845,23821480	NM_004432,NM_001171195,NM_001171197	3,3,3	3	4.18870117166,4.32287594598,4.33488612836	100.0,100.0,100.0
9	23824350	23824350	23690104	23826065	NM_004432	3	1	0.0	
9	23857391	23858168	-	-	-	-	0	0	0
9	23868000	26112750	24543214,25676388,25780055,26066674	24545676,25678858,25812968,26118408	NM_001271706,NM_001004125,NR_121604,NM_001004352	7,7,7,9	4	100.0,100.0,100.0,89.0632852669	0.109678137877,0.110034525003,1.46622118276,2.0526116494
9	26119520	26124710	-	-	-	-	0	0	0
9	26127826	32283646	26840684,26903369,26947038,26947311,26955779,26956372,26956372,26993136,27109140,27245683,27284655,27325208,27524313,27546545,27546545,27560423,27948085,27948085,28863625,28888878,30388934	26892828,26947470,27062933,27062933,26956307,27062933,27036798,27005693,27230178,27282793,27297139,27529852,27526498,27573866,27573493,27573866,29213000,28719305,28863706,28888955,30408454	NM_001167575/NM_024828,NM_001031689,NM_001099223,NM_001099222,NR_121605,NM_025103,NM_001099224,NM_022901,NM_001290078/NM_001290077/NM_000459,NR_026679,NM_001161585/NM_020641,NM_024761,NM_020124,NM_001256054,NM_018325,NM_145005,NM_001258282,NM_152570,NR_030597,NR_030618,NR_046204	7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7	21	100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0	0.847068302842,0.716411461024,1.88268987722,1.87825504969,0.00857724884743,1.73106101218,1.30650343902,0.203985821548,1.96623682954,0.602844137743,0.202799951915,3.32439869912,0.035494865022,0.443823893486,0.437764587009,0.21837870503,20.5482778899,12.5283065457,0.00131582794819,0.00125084879025,0.317098290723
9	32295271	32391249	32384602	32450834	NM_001278352/NM_002197	9	1	10.0359342916	6.9255454375
9	32409048	32409444	32384602	32450834	NM_001278352/NM_002197	3	1	0.597898296896	100.0
9	32456658	32457560	32455301	32526324	NM_014314	3	1	1.27001112316	100.0
9	32463869	32463888	32455301	32526324	NM_014314	3	1	0.0267518972727	100.0
9	32463889	32463890	32455301	32526324	NM_014314	3	1	0.0014079945933	100.0
9	32463894	32463895	32455301	32526324	NM_014314	3	1	0.0014079945933	100.0
9	32509387	34866592	32455301,32540543,32551143,32551716,32552233,32553525,32629453,32783498,32972605,32972605,32972605,33025202,33041851,33110640,33166947,33167858,33240197,33252470,33264878,33290416,33290416,33290419,33384949,33441153,33461352,33467868,33500755,33524412,33624224,33673503,33677267,33732974,33750465,33750820,33795560,33817183,33921692,33921692,33934296,33952763,34086382,34179004,34252379,34329505,34366665,34379019,34379019,34398183,34458751,34521041,34551431,34551431,34568011,34610484,34613544,34621457,34634721,34646588,34652184,34653896,34661882,34689569,34709004,34723052,34830266	32526324,32552628,32553017,32553017,32566860,32573184,32635669,32789201,33001612,33001576,33001641,33039907,33076716,33167358,33179983,33179983,33248567,33264761,33282069,33371163,33348723,33365170,33402682,33447633,33473943,33467935,33511166,33573003,33625534,33677420,33688010,33738416,33799231,33799231,33799231,33920403,33934364,34048949,33934375,33952854,34126773,34252523,34329200,34343713,34376896,34397851,34381600,34458570,34520989,34523039,34590140,34589737,34583072,34612113,34620523,34628014,34637826,34650598,34661901,34661901,34662692,34691277,34710167,34729538,34838586	NM_014314,NM_005802/NM_001195622,NR_033991,NR_033992,NR_102377/NR_102376,NM_002493/NM_001199987/NM_182739,NM_153809,NM_212558,NM_001195254/NR_036578,NM_001195249/NR_036579,NM_001195252/NM_001195251/NM_001195250/NM_001195248/NM_175073/NM_175069/NR_036577/NR_036576,NM_001539/NM_001314039,NM_018225,NM_001497,NR_108110/NR_108109,NR_108108,NM_014471,NM_001172415/NM_004323,NM_016410/NM_001195536,NM_001318758/NM_002504,NM_147134,NM_147133,NM_001170/NM_001318156/NM_001318157/NM_001318158/NR_134513/NR_134514/NR_134515,NM_004925/NM_001318144,NM_139235/NM_022917,NR_106910,NR_003667,NM_001244752,NR_003573,NR_023917,NR_103745,NR_109755,NM_001197097/NM_007343,NM_001197098,NM_002771,NM_017811,NM_001282530,NM_018449/NM_001282529,NR_102370,NR_003685,NM_015397,NM_001171204/NM_001171203/NM_001171202/NM_001171201/NR_033243/NM_016525,NM_194313,NM_001161/NM_147173/NM_147172/NM_001244390,NM_020702,NM_032596,NM_001252195/NM_147168/NM_147169,NM_001184945/NM_001184943/NM_147202/NM_001184942/NM_001184941/NM_001184940,NM_012144/NM_001281428,NM_198573,NM_001207011,NM_001842/NM_147164,NR_024369,NM_148179/NM_148178,NM_001281425/NM_001281426/NM_007234/NM_001281427/NM_024348,NM_001017363,NM_005866/NM_001282206/NM_001282205/NM_001282208/NM_001282207/NM_001282209/NM_147157/NR_104108,NM_001258332/NM_000155,NM_001142784,NR_052010,NM_006664,NM_006274,NM_002989,NM_001141917,NR_024481	1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7	65	23.8472044267,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0	0.718520451128,0.512683453497,0.0795009343693,0.0551924843194,0.620523034696,0.833996194646,0.263702138762,0.241939076152,1.23056755776,1.2290403253,1.23179782836,0.623832038367,1.47908221814,2.40615474683,0.553027844417,0.514380378457,0.35508154785,0.52142261704,0.729295924623,3.42553999334,2.47356509086,3.17117094186,0.752289257829,0.274901843497,0.534149554239,0.00284234930776,0.441667143927,2.06138201811,0.0555742924353,0.166171376694,0.455751621094,0.230866640789,2.06880606481,2.05374585579,0.155735288191,4.37891485891,0.537585827283,5.39863949041,0.00335142679572,0.00386050428367,1.71351240134,3.11890565309,3.25898680853,0.602747745741,0.434030981607,0.798912271101,0.109494083035,2.56180518877,2.64033039129,0.0847614017449,1.64215670678,1.62506018781,0.63893467051,0.0691072689902,0.296070982371,0.278168424045,0.131723800009,0.170116727226,0.412225495873,0.339597107591,0.0343627304371,0.0724586957859,0.0493380932078,0.275156382241,0.35296039165
9	34904797	34904797	-	-	-	-	0	0	0
9	34904798	34904798	-	-	-	-	0	0	0
9	34904799	34904799	-	-	-	-	0	0	0
9	34908997	34909764	-	-	-	-	0	0	0
9	34917468	34922945	-	-	-	-	0	0	0
9	34935400	34971266	34957486,34958194	34978197,34982544	NM_001304333,NM_015297	9,9	2	66.5346917097,53.6837782341	38.4207884905,36.4467741036
9	34984490	35015049	34985410,34989640,34990269	34989379,34998433,34998433	NR_109756,NM_012266/NM_001135004,NM_001135005	7,7,7	3	100.0,100.0,100.0	12.9879904447,28.7738473118,26.7155338853
9	35019044	35019044	-	-	-	-	0	0	0
9	35041804	35048003	35041094,35042207,35042471	35045991,35045991,35045991	NM_001040412/NM_001040411,NM_203299/NM_001040410,NM_001287391	1,7,7	3	85.5013273433,100.0,100.0	67.5431521213,61.0421035651,56.7833521536
9	35058196	35071684	35056067	35072742	NM_007126	3	1	80.8875562219	100.0
9	35084357	35628742	35088687,35088687,35099775,35104120,35104120,35104120,35161991,35406754,35406754,35489951,35538631,35561829,35605283,35608093,35609978	35096549,35096601,35103195,35115972,35111374,35115911,35405335,35451108,35483029,35561898,35561898,35563899,35610041,35608159,35618427	NM_032634/NM_001201484,NM_152850,NM_001287033/NM_013442/NM_001287032/NM_001287031,NR_134455,NM_001317991,NM_025182,NM_006377,NR_110320/NR_003582,NR_003581,NM_014806/NR_052015,NM_001135999,NM_001164310/NM_001287239/NM_001287238/NM_001099951,NM_006285/NM_001318230,NR_039813,NM_001782	7,7,7,7,7,7,7,7,7,7,7,7,7,7,7	15	100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0	1.44419849922,1.45375056256,0.628231857968,2.17713566685,1.33251283559,2.16593036178,44.7007173232,8.14754263986,14.0112236744,13.2161980951,4.27399726297,0.380245598244,0.874013795384,0.0121237726976,1.55202659882
9	35645706	35646690	-	-	-	-	0	0	0
9	35662254	35705089	35659343,35673917,35681992,35682925,35697336	35665281,35681157,35690056,35690056,35732395	NM_032818,NM_001216,NM_213674/NM_001301226,NM_003289/NM_001301227,NM_006289	1,7,7,7,9	5	50.9767598518,100.0,100.0,100.0,22.1141504321	7.06665110307,16.9020660675,18.8257266254,16.6476012607,18.0996848372
9	35722852	35723829	35697336	35732395	NM_006289	3	1	2.78673093927	100.0
9	35728113	35732419	35697336,35732319	35732395,35737008	NM_006289,NM_006368	1,9	2	12.2136969109,2.13265088505	99.4426381793,2.32234091965
9	35802918	35804549	35792408	35809731	NM_003995	3	1	9.41522830918	100.0
9	35826697	36709461	35817016,35829224,35829224,35829497,35860273,35869462,35906191,35909482,35957107,36036912,36036912,36136535,36136784,36169391,36190855,36214440,36214440,36336400,36336400,36336400,36572861	35828747,35854847,35847235,35854847,35865518,35870401,35907141,35911620,35958154,36124455,36086283,36163913,36163913,36171334,36212062,36258499,36277056,36400923,36400299,36401198,36677683	NR_052026/NM_001012446,NM_001042589,NM_016446,NM_001042590,NR_024006,NM_001004487,NM_001039792,NR_024283,NM_019897,NM_001316345/NM_021111,NM_001316346/NM_001316348/NM_001316347,NR_104639/NM_022343/NM_001287011/NM_001287010/NM_001287012/NR_104637/NR_104640/NR_104638/NR_104641,NM_001287014/NM_001287013,NM_005893,NM_001184761/NM_001833/NM_007096/NM_001076677/NM_001184760/NM_001184762/NM_001311204/NM_001311203/NM_001311205/NM_001311206/NR_132349,NM_001190384/NM_005476/NM_001190383,NM_001190388/NM_001128227,NM_194332/NM_194328,NM_194329/NM_022781,NM_194330,NM_001256687/NM_001256685/NM_001256693/NM_001256692/NM_014791/NM_001256688/NM_001256691/NM_001256689/NM_001256690/NR_046337	1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7	21	17.4750660643,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0	0.232225147378,2.90258778111,2.0402961607,2.87166218831,0.594156535609,0.106370445555,0.107616531712,0.242193836631,0.118604746002,9.91692003752,5.59277451278,3.10139516337,3.07318830401,0.22010412749,2.40234082949,4.99102817967,7.09317552596,7.3092015533,7.23851448405,7.34035370722,11.8742948285
9	36714738	36714738	-	-	-	-	0	0	0
9	36740960	36900820	36823538,36833274,36864253,36893461	36823599,37034479,36864308,36893531	NR_039686,NM_001280554/NM_001280553/NM_001280552/NM_001280551/NM_001280549/NM_001280548/NM_001280547/NM_001280555/NM_016734/NM_001280556/NM_001280550/NR_103999/NR_104000,NR_039766,NR_039687	7,9,7,7	4	100.0,33.5707363137,100.0,100.0	0.03815838859,42.2532215689,0.0344051044664,0.0437883147754
9	36901497	36922927	36833274	37034479	NM_001280554/NM_001280553/NM_001280552/NM_001280551/NM_001280549/NM_001280548/NM_001280547/NM_001280555/NM_016734/NM_001280556/NM_001280550/NR_103999/NR_104000	3	1	10.6508287567	100.0
9	36924841	36924841	36833274	37034479	NM_001280554/NM_001280553/NM_001280552/NM_001280551/NM_001280549/NM_001280548/NM_001280547/NM_001280555/NM_016734/NM_001280556/NM_001280550/NR_103999/NR_104000	3	1	0.0	
9	36939960	36940558	36833274	37034479	NM_001280554/NM_001280553/NM_001280552/NM_001280551/NM_001280549/NM_001280548/NM_001280547/NM_001280555/NM_016734/NM_001280556/NM_001280550/NR_103999/NR_104000	3	1	0.297209313884	100.0
9	36960768	36961475	36833274	37034479	NM_001280554/NM_001280553/NM_001280552/NM_001280551/NM_001280549/NM_001280548/NM_001280547/NM_001280555/NM_016734/NM_001280556/NM_001280550/NR_103999/NR_104000	3	1	0.35138291792	100.0
9	36966759	37042508	36833274	37034479	NM_001280554/NM_001280553/NM_001280552/NM_001280551/NM_001280549/NM_001280548/NM_001280547/NM_001280555/NM_016734/NM_001280556/NM_001280550/NR_103999/NR_104000	1	1	33.657215278	89.4005201389
9	37046428	37049321	-	-	-	-	0	0	0
9	37052702	37375365	37079895,37120471,37120597	37090401,37358148,37358148	NR_036592,NM_001289119/NM_032226/NR_110317,NM_001289121/NM_001289120	7,7,7	3	100.0,100.0,100.0	3.25602873586,73.6610643303,73.6220142997
9	37382102	37387221	-	-	-	-	0	0	0
9	37445402	37452136	37438102	37465410	NM_014872	3	1	24.659440457	100.0
9	37477012	37480375	-	-	-	-	0	0	0
9	37489354	37491832	37485934	37503697	NM_001282766/NM_022490	3	1	13.9503462253	100.0
9	37501451	37501451	37485934	37503697	NM_001282766/NM_022490	3	1	0.0	
9	37502440	37515073	37485934,37510891	37503697,37576253	NM_001282766/NM_022490,NM_012166	1,9	2	7.07650734673,6.39821302898	9.95013061031,33.1037758252
9	37594240	37594252	-	-	-	-	0	0	0
9	37596334	37596335	-	-	-	-	0	0	0
9	37596341	37596360	-	-	-	-	0	0	0
9	37604473	37604632	-	-	-	-	0	0	0
9	37628200	37950154	37651054,37753802,37779713,37800553,37800785,37877574,37887596,37915897	37746904,37778972,37785092,37867668,37867668,37904353,37904353,38069213	NM_014907,NM_144964/NM_001286953/NM_001286952/NM_001286951/NM_001286954/NM_001286950/NR_104612,NM_001002269/NM_016042,NM_001286810,NM_024345,NR_024873/NR_024872,NM_033412,NM_003028	7,7,7,7,7,7,7,9	8	100.0,100.0,100.0,100.0,100.0,100.0,100.0,22.344047588	29.771333793,7.81788702734,1.67073557092,20.8461457227,20.774085739,8.31764786274,5.2047808072,10.6403399243
9	37977890	39445500	37915897,38392663,38406527,38540566,38571363,38621087,39072766,39355668,39371064,39443814	38069213,38398665,38424447,38545372,38620363,38623280,39288303,39361962,39376916,39464526	NM_003028,NM_000692,NM_001007563,NR_047651,NM_147195,NR_027294,NM_033655,NM_001085452,NR_026803,NR_003528	1,7,7,7,7,7,7,7,7,9	10	59.5652117196,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,8.14020857474	6.22256594054,0.408964234367,1.2210328357,0.327471194663,3.33876166011,0.149426618788,14.6862586109,0.428860528342,0.398743535408,0.114880656305
9	39445501	40468937	39443814,39803495,39807380,39807687,39813783,39873852,39873856,40223284,40223318,40323570,40348498,40463757	39464526,39810159,39810159,39810159,39874566,39875395,39875395,40266392,40266845,40329220,40353658,40498781	NR_003528,NR_126046,NR_015363,NR_126045/NR_126044,NR_003670,NR_126048,NR_126049,NM_001012421,NM_001012419,NR_026759,NR_121572,NR_026558	1,7,7,7,7,7,7,7,7,7,7,9	12	91.8549633063,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,14.7898583828	1.85893402225,0.65113988564,0.271536275839,0.241539285309,5.93911099473,0.150766633185,0.150375792917,4.21208556275,4.25302608077,0.552061877831,0.504183945063,0.506138146401
9	40482829	40488837	40463757	40498781	NR_026558	3	1	17.1539515761	100.0
9	40711484	40910302	-	-	-	-	0	0	0
9	40915718	41132490	40929009,40992336,41007014,41100984,41126250,41131308	40929092,41014139,41074625,41107812,41128975,41189364	NR_031629,NR_034006,NR_002836,NR_015361,NM_001085476,NM_001085457	7,7,7,7,7,9	6	100.0,100.0,100.0,100.0,100.0,2.03596527491	0.0382890779252,10.0580333253,31.1899138265,3.14985330209,1.25708117285,0.54527337479
9	41185103	41205156	41131308,41183404	41189364,41189401	NM_001085457,NM_001286836	1,1	2	7.33946534381,71.6691679173	21.2486909689,21.4332020147
9	41267181	42693519	41647673,41891889,42183658,42198861,42567858,42579804	41649440,42129504,42189887,42206016,42569349,42586534	NR_103714,NM_001201380,NM_001145196,NR_126166,NR_126050,NR_121564	7,7,7,7,7,7	6	100.0,100.0,100.0,100.0,100.0,100.0	0.123883679745,16.6590948289,0.436712756724,0.501634254994,0.104533427561,0.471837671015
9	42697878	43075990	42788399	42789608	NR_131213	7	1	100.0	0.319746530129
9	60829522	61003887	60914406,60914406,60929781	60920653,60920650,60935727	NM_001113541,NM_015667,NR_026803/NR_110999	7,7,7	3	100.0,100.0,100.0	3.5827144209,3.58099389212,3.41008803372
9	61096742	61112898	-	-	-	-	0	0	0
9	61131380	61132303	-	-	-	-	0	0	0
9	61172321	61220450	61190035,61190035,61205259,61205405	61196283,61196280,61212373,61211350	NM_001113541,NM_015667,NR_026802/NR_110998,NR_026803/NR_110999	7,7,7,7	4	100.0,100.0,100.0,100.0	12.9817781379,12.9755448898,14.7811091026,12.3522200752
9	61518833	62149738	61854083,61867081	61855340,61869138	NR_027421,NR_121606	7,7	2	100.0,100.0	0.199237603126,0.326039578066
9	62249739	62748457	62375327,62375327,62376255,62452489,62532367	62376866,62376870,62435519,62522018,62533858	NR_126049,NR_126048,NR_003674/NR_047527,NR_046203,NR_126050	7,7,7,7,7	5	100.0,100.0,100.0,100.0,100.0	0.308591227908,0.309393284381,11.8832687009,13.9415461243,0.298966550235
9	62798833	62958371	62801464,62838444,62840644,62857855,62867988,62897375	62813486,62847206,62847206,62898087,62898087,62899777	NR_121647,NR_024496,NR_135010,NR_122076,NR_122077,NR_126047	7,7,7,7,7,7	6	100.0,100.0,100.0,100.0,100.0,100.0	7.53550878161,5.49210846319,4.11312665321,25.217816445,18.8663515902,1.50559741253
9	63008372	63411324	63017994,63112402,63299295,63315242	63028857,63127100,63334279,63334520	NR_121570,NR_046175,NR_026558,NR_002817	7,7,7,7	4	100.0,100.0,100.0,100.0	2.6958545931,3.6475808533,8.68192737597,4.78419265818
9	63542265	63918447	63819573,63832049	63819654,63859634	NR_039688/NR_039689,NR_033907	7,7	2	100.0,100.0	0.021532130724,7.33288674099
9	63968448	65325123	64016949,64369562,64463598,64734498,65282100	64061612,64412691,64469259,64745366,65285209	NR_033856,NM_001098805,NR_026759,NR_121570,NM_001126334	7,7,7,7,7	5	100.0,100.0,100.0,100.0,100.0	3.29209280041,3.17902224188,0.417270164188,0.801076160466,0.229163211528
9	65659539	65719388	65675833,65675833	65734041,65681829	NM_001024916/NM_001286835,NM_001286836/NR_104600	9,7	2	74.8264843321,100.0	72.7748166218,10.0185466758
9	65719388	65846000	65675833,65737145,65791120	65734041,65738396,65802027	NM_001024916/NM_001286835,NM_199244,NR_121570	1,7,7	3	25.1735156679,100.0,100.0	11.5731526238,0.988058003981,8.61450731368
9	66055289	66082375	-	-	-	-	0	0	0
9	66168773	66171114	-	-	-	-	0	0	0
9	66177872	66179322	-	-	-	-	0	0	0
9	66181139	66208835	-	-	-	-	0	0	0
9	66630955	67423306	66900724,66903360,66970161,66986303,67059459	66921429,66932141,66977317,66992550,67294592	NM_033160/NM_001317916,NR_134255,NR_026801,NM_001083124,NR_111893	7,7,7,7,7	5	100.0,100.0,100.0,100.0,100.0	2.61310959411,3.63235485284,0.903135100479,0.78841321586,29.6753585217
9	67439979	67489501	-	-	-	-	0	0	0
9	67513501	67519501	-	-	-	-	0	0	0
9	67543501	67549861	-	-	-	-	0	0	0
9	67608563	67790609	67711676,67717497,67725482	67713733,67719179,67726743	NR_121606,NR_103833,NR_027422	7,7,7	3	100.0,100.0,100.0	1.12993419246,0.923942300298,0.692682069367
9	67798718	67798983	-	-	-	-	0	0	0
9	67849063	67859419	67859314,67859348	67902394,67902847	NM_032250,NM_001012419	9,9	2	0.243732590529,0.163222143038	1.01390498262,0.685592893009
9	67869055	67920496	67859314,67859348	67902394,67902847	NM_032250,NM_001012419	1,1	2	77.3885793872,77.6845444723	64.8101708754,65.6907913921
9	68220553	69570835	68241888,68241944,68302866,68355163,68356898,68536581,68543540,68705413,68780005,68953087,69012532,69035562,69035562,69121263,69174054,69174054,69205010,69205161,69296680,69324571,69329324,69427532	68247868,68300035,68305084,68357866,68531061,68540867,68546602,69009176,68783879,68975841,69014123,69100178,69079077,69255208,69255208,69249746,69255208,69255208,69307056,69392454,69392454,69672359	NM_001286836,NM_201453/NM_001291821,NM_199135,NR_121192/NR_121191/NR_015423,NM_021965,NM_153237,NR_109769,NM_001278253/NM_003558,NM_138333,NR_110647,NM_002732,NM_001161706,NM_181425/NM_000144,NM_001170414,NM_004817/NM_201629,NM_001170630,NM_001170415,NM_001170416,NR_047671,NM_001127608,NM_004816,NM_001163	7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9	22	100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,58.5323514155	0.442870452246,4.30213836813,0.164261983793,0.200180406759,12.898268658,0.317415176978,0.226767445615,22.4962637434,0.286903032107,1.68512947666,0.117827239051,4.78537075959,3.22266015543,9.91977972009,6.01015195344,5.6056438581,3.71759380633,3.70641095712,0.76843207567,5.02732021904,4.67531967396,10.6128201368
9	69588102	69588102	69427532	69672359	NM_001163	3	1	0.0	
9	69645198	69645198	69427532	69672359	NM_001163	3	1	0.0	
9	69658982	70125145	69427532,69709521,69819404,69820804,69820804,70043580	69672359,69759960,69820739,69906235,69858182,70226972	NM_001163,NM_001099666,NR_038833,NM_001010940/NM_001308086/NM_001308085/NM_001308084/NR_131756,NR_131757,NM_153267/NR_125850	1,7,7,7,7,9	6	5.4638581529,100.0,100.0,100.0,100.0,44.4757677543	2.86959711517,10.8200350521,0.28638051497,18.3264223029,8.01822538468,17.4970986543
9	70131959	70606012	70043580,70153133,70216058,70258961,70384596,70535048,70535048	70226972,70175888,70258874,70354873,70414657,71121598,70869058	NM_153267/NR_125850,NR_040076,NR_039990,NM_015110,NM_001206,NM_001007471,NM_206947/NM_206946/NM_206945/NM_020952/NM_206944/NM_024971	1,7,7,7,7,9,9	7	51.8086939452,100.0,100.0,100.0,100.0,12.0985423238,21.2460704769	20.042695648,4.80009619178,9.03190149625,20.2323368906,6.34127407695,14.969634197,14.969634197
9	70654074	70654082	70535048,70535048	71121598,70869058	NM_001007471,NM_206947/NM_206946/NM_206945/NM_020952/NM_206944/NM_024971	3,3	2	0.00136390759526,0.00239513787012	100.0,100.0
9	70681298	70762126	70535048,70535048	71121598,70869058	NM_001007471,NM_206947/NM_206946/NM_206945/NM_020952/NM_206944/NM_024971	3,3	2	13.7802403887,24.1992754708	100.0,100.0
9	70801708	70801734	70535048,70535048,70783861	71121598,70869058,70869058	NM_001007471,NM_206947/NM_206946/NM_206945/NM_020952/NM_206944/NM_024971,NM_206948/NM_001007470	3,3,3	3	0.0044326996846,0.0077841980779,0.030517506485	100.0,100.0,100.0
9	70827182	70829806	70535048,70535048,70783861	71121598,70869058,70869058	NM_001007471,NM_206947/NM_206946/NM_206945/NM_020952/NM_206944/NM_024971,NM_206948/NM_001007470	3,3,3	3	0.447361691245,0.785605221401,3.07992065448	100.0,100.0,100.0
9	70831904	70839367	70535048,70535048,70783861	71121598,70869058,70869058	NM_001007471,NM_206947/NM_206946/NM_206945/NM_020952/NM_206944/NM_024971,NM_206948/NM_001007470	3,3,3	3	1.27235529793,2.23436424059,8.75969811144	100.0,100.0,100.0
9	70848344	70849752	70535048,70535048,70783861	71121598,70869058,70869058	NM_001007471,NM_206947/NM_206946/NM_206945/NM_020952/NM_206944/NM_024971,NM_206948/NM_001007470	3,3,3	3	0.240047736766,0.421544265142,1.65264035119	100.0,100.0,100.0
9	70852756	70853109	70535048,70535048,70783861	71121598,70869058,70869058	NM_001007471,NM_206947/NM_206946/NM_206945/NM_020952/NM_206944/NM_024971,NM_206948/NM_001007470	3,3,3	3	0.0601824226409,0.105685458519,0.414333838046	100.0,100.0,100.0
9	70861662	70900042	70535048,70535048,70783861	71121598,70869058,70869058	NM_001007471,NM_206947/NM_206946/NM_206945/NM_020952/NM_206944/NM_024971,NM_206948/NM_001007470	3,1,1	3	6.54334668826,2.21430496093,8.68105684472	100.0,19.2704533611,19.2704533611
9	70902146	70941763	70535048	71121598	NM_001007471	3	1	6.75424090018	100.0
9	70974175	70985459	70535048	71121598	NM_001007471	3	1	1.92379166311	100.0
9	71013373	71017841	70535048	71121598	NM_001007471	3	1	0.761742391953	100.0
9	71028632	71028644	70535048	71121598	NM_001007471	3	1	0.00204586139289	100.0
9	71031959	71032029	70535048	71121598	NM_001007471	3	1	0.0119341914585	100.0
9	71032985	71183181	70535048	71121598	NM_001007471	1	1	15.1074929674	58.9982422967
9	71185488	71244562	-	-	-	-	0	0	0
9	71246642	71248024	-	-	-	-	0	0	0
9	71272176	71336897	-	-	-	-	0	0	0
9	71366326	71383022	-	-	-	-	0	0	0
9	71403833	71403846	-	-	-	-	0	0	0
9	71420867	71420867	-	-	-	-	0	0	0
9	71494712	71713681	71683365	71768884	NM_013390/NM_001135820	9	1	35.4494322899	13.8448821523
9	71721267	71727267	71683365	71768884	NM_013390/NM_001135820	3	1	7.01598475193	100.0
9	71752489	71752489	71683365	71768884	NM_013390/NM_001135820	3	1	0.0	
9	71760371	71760703	71683365	71768884	NM_013390/NM_001135820	3	1	0.38821782294	100.0
9	71778927	71795839	-	-	-	-	0	0	0
9	71833981	71835064	-	-	-	-	0	0	0
9	71837148	71841711	-	-	-	-	0	0	0
9	71872257	72189116	71862451,71865151,71911506,72051380,72114594,72149350	71911245,71911245,71973455,72060605,72252224,72252224	NM_016014,NM_001025780,NM_182505,NM_001128618,NM_001242507,NM_001242506/NM_001242505/NM_004293	1,1,7,7,9,9	6	79.9032667951,84.5836768343,100.0,100.0,54.1466250091,38.6550537551	12.3045266191,12.3045266191,19.550967465,2.91138960863,23.5189784731,12.5500616994
9	72211553	72214104	72114594,72149350	72252224,72252224	NM_001242507,NM_001242506/NM_001242505/NM_004293	3,3	2	1.85352030807,2.47973248829	100.0,100.0
9	72218808	72295806	72114594,72149350	72252224,72252224	NM_001242507,NM_001242506/NM_001242505/NM_004293	1,1	2	24.2795902056,32.4824542644	43.3985298319,43.3985298319
9	72345627	72345655	-	-	-	-	0	0	0
9	72357485	72364284	72351424,72351424	72365247,72364592	NM_001102421/NM_001102420/NM_006007,NM_001278245/NM_001278244/NM_001278243	3,3	2	49.1861390436,51.632746051	100.0,100.0
9	72370141	72377646	-	-	-	-	0	0	0
9	72389731	72402261	-	-	-	-	0	0	0
9	72406935	72882527	72521800,72871728	72836351,72874109	NM_138691,NR_121181/NR_121180/NR_121120	7,7	2	100.0,100.0	66.1388332857,0.500639203351
9	72892323	72899520	-	-	-	-	0	0	0
9	72924157	73372349	72900661,73151730	72953317,73170394	NM_000689,NM_000700	1,7	2	55.3783044667,100.0	6.50614022562,4.16428673426
9	73375705	73544030	-	-	-	-	0	0	0
9	73569380	74203212	-	-	-	-	0	0	0
9	74218561	74288866	-	-	-	-	0	0	0
9	74315799	74315799	-	-	-	-	0	0	0
