chr	NVR_start	NVR_stop	Overlapping_Gene_Start	Overlapping_Gene_Stop	Overlapping_GeneID	Overlap_Type	Number_of_Overlapping_Genes	Percentage_of_Gene_Overlapping_NVR	Percentage_of_NVR_Overlapping_Gene
10	60744799	60752725	-	-	-	-	0	0	0
10	60759272	60800487	60778330,60778453,60778453	60787069,60787069,60794852	NM_001170406,NM_001170407,NM_033379/NM_001786	7,7,7	3	100.0,100.0,100.0	21.2058716487,20.9074366129,39.7913381051
10	60828411	60858621	-	-	-	-	0	0	0
10	60859939	60860620	-	-	-	-	0	0	0
10	60864199	60873180	60869439,60869439,60869439	60944275,61000978,61001440	NM_001242359/NM_014836,NR_024554,NR_024555	9,9,9	3	5.00020043561,2.84476204957,2.83480553325	41.6657387819,41.6657387819,41.6657387819
10	60873349	61014418	60869439,60869439,60869439	60944275,61000978,61001440	NM_001242359/NM_014836,NR_024554,NR_024555	1,1,1	3	94.7753116774,97.027520146,97.0379236678	50.2782326379,90.4734562519,90.8009555608
10	61015673	61020758	61016274	61026417	NR_108052	9	1	44.2133280757	88.2005899705
10	61023874	61097259	61016274	61026417	NR_108052	1	1	25.0788643533	3.46664849765
10	61098170	61140626	-	-	-	-	0	0	0
10	61143068	61228641	-	-	-	-	0	0	0
10	61228643	61232620	-	-	-	-	0	0	0
10	61233690	61285154	-	-	-	-	0	0	0
10	61285156	61491198	61406641,61480040,61412892,61452638,61480040	61453450,61483190,61453450,61493431,61493431	NM_178505/NR_134507,NR_120644,NR_134508,NR_120643,NR_120645	7,7,7,9,9	5	100.0,100.0,100.0,94.5261558072,83.3258661888	22.7186690092,1.52929985149,19.6848215412,18.7151163355,5.41588608148
10	61491562	61513794	61452638,61480040	61493431,61493431	NR_120643,NR_120645	1,1	2	4.58400745208,13.9635603345	8.41129902843,8.41129902843
10	61641665	61643476	-	-	-	-	0	0	0
10	61733967	61805632	61662960	61766333	NM_173554	1	1	31.3105809972	45.1643061467
10	61816529	61828487	-	-	-	-	0	0	0
10	61839842	61882758	-	-	-	-	0	0	0
10	61888627	61896797	-	-	-	-	0	0	0
10	62696011	62700227	-	-	-	-	0	0	0
10	62700265	62749268	-	-	-	-	0	0	0
10	62756547	62807182	62804755	62808479	NM_032804	9	1	65.1812080537	4.79510220203
10	62810362	62824993	62811995,62811995	62819167,62816366	NM_001136178,NM_001136179/NM_001136177/NM_000399	7,7	2	100.0,100.0	49.0260405987,29.8817579113
10	62826835	62928910	-	-	-	-	0	0	0
10	62928912	62946461	-	-	-	-	0	0	0
10	62948708	62993548	-	-	-	-	0	0	0
10	63003366	63015400	-	-	-	-	0	0	0
10	63015815	63060897	-	-	-	-	0	0	0
10	63062477	63064210	-	-	-	-	0	0	0
10	63077535	63087552	-	-	-	-	0	0	0
10	63087672	63088090	-	-	-	-	0	0	0
10	63092513	63100130	-	-	-	-	0	0	0
10	63107399	63130282	-	-	-	-	0	0	0
10	67378838	67381541	65912517,67175484,65912517	67665685,67665685,67696191	NM_001127384,NM_001291133,NM_013266	3,3,3	3	0.154234988184,0.551609336559,0.151597123916	100.03699593,100.03699593,100.03699593
10	67489641	67505486	65912517,67175484,65912517	67665685,67665685,67696191	NM_001127384,NM_001291133,NM_013266	3,3,3	3	0.903848972917,3.23254495086,0.888390541999	100.006311139,100.006311139,100.006311139
10	67509077	67514917	65912517,67175484,65912517	67665685,67665685,67696191	NM_001127384,NM_001291133,NM_013266	3,3,3	3	0.333168108722,1.19154960608,0.327469970707	100.017123288,100.017123288,100.017123288
10	67544383	67554783	65912517,67175484,65912517	67665685,67665685,67696191	NM_001127384,NM_001291133,NM_013266	3,3,3	3	0.593268532583,2.12177836892,0.583121925239	100.009615385,100.009615385,100.009615385
10	67717022	67726721	-	-	-	-	0	0	0
10	67726724	67727441	-	-	-	-	0	0	0
10	67730070	67734264	-	-	-	-	0	0	0
10	67799781	67805186	67796668	67838179	NM_021800	3	1	13.0227404124	100.018501388
10	67937239	67945717	67921898	68075346	NM_022079/NM_015601/NM_001278185/NM_001278186	3	1	5.52561437351	100.011795235
10	68315813	68321352	68285080,68282659	68332927,68332927	NM_001033083,NM_022129	3,3	2	11.5783313827,11.0207085878	100.0180538,100.0180538
10	68329163	68334243	68285080,68282659,68332010	68332927,68332927,68343196	NM_001033083,NM_022129,NM_021644/NM_012207	1,1,9	3	7.86866744692,7.48970538503,19.9696075802	74.1141732283,74.1141732283,43.9763779528
10	68344644	68371523	68343517,68341106,68341106	68407189,68407189,68407294	NM_017987,NR_103475,NR_103476	3,3,3	3	42.2156958208,40.6755039041,40.6109776549	100.003720377,100.003720377,100.003720377
10	69029650	69102245	69088071	69104811	NM_002727/NR_036430	9	1	84.6723612687	19.5261381638
10	69146942	69166010	69124152	69174416	NM_001035260/NM_001318944/NM_001318945/NM_001318946/NM_004896	3	1	37.9369342485	100.005244389
10	69311777	69325940	69269999,69318846,69315853	69401881,69401881,69401881	NM_033500/NM_033498/NM_033497,NM_000188,NM_033496	3,9,9	3	10.7398224184,8.54448672865,11.726278348	100.007060651,50.0953187884,71.2278472075
10	69327168	69375962	69318846,69315853,69269999	69401881,69401881,69401881	NM_000188,NM_033496,NM_033500/NM_033498/NM_033497	3,3,3	3	58.7636687702,56.7192458357,36.9987033962	100.002049432,100.002049432,100.002049432
10	69375964	69384194	69318846,69315853,69269999	69401881,69401881,69401881	NM_000188,NM_033496,NM_033500/NM_033498/NM_033497	3,3,3	3	9.91256804278,9.5677039138,6.24113797836	100.012150668,100.012150668,100.012150668
10	69415854	69418779	69404201	69416918	NM_001057	1	1	8.37395816952	36.4102564103
10	69421293	69443737	-	-	-	-	0	0	0
10	69453602	69458337	69451469	69507667	NM_012339	3	1	8.42719621346	100.021119324
10	69478254	69478738	69451469	69507667	NM_012339	3	1	0.863004679799	100.20661157
10	70986626	71054771	-	-	-	-	0	0	0
10	71054912	71081368	-	-	-	-	0	0	0
10	71124313	71184203	-	-	-	-	0	0	0
10	71190830	71223754	71217223,71212534	71218228,71302878	NR_038453,NM_001244889/NM_170744	7,9	2	100.0,12.4201671371	3.0555218078,34.0815210788
10	71223790	71231337	71212534	71302878	NM_001244889/NM_170744	3	1	8.35464054458	100.013250298
10	71843224	71853429	71816297	71851325	NM_002778/NM_001042466/NM_001042465	1	1	23.1294070627	79.3924546791
10	71853447	71863518	-	-	-	-	0	0	0
10	71930837	71939402	-	-	-	-	0	0	0
10	71946204	71949356	-	-	-	-	0	0	0
10	71963225	71971683	71964361	72013564	NM_004273	9	1	14.8829363466	86.5807519508
10	72031062	72031182	-	-	-	-	0	0	0
10	72033139	72037699	-	-	-	-	0	0	0
10	72086127	72100613	72059033,72059033,72086225,72096031,72096031,72096031	72088773,72089032,72089032,72216109,72216441,72217134	NM_001244950,NM_014767,NM_001134434,NM_001198798,NM_001198800/NM_001198799,NR_045564	1,1,7,9,9,9	6	8.90017148045,9.68666666667,100.0,3.81665403609,3.80613066912,3.78435064077	18.2728151319,20.0607483087,19.3842330526,31.6374430485,31.6374430485,31.6374430485
10	72106343	72110492	72096031,72096031,72096031	72216109,72216441,72217134	NM_001198798,NM_001198800/NM_001198799,NR_045564	3,3,3	3	3.45605809509,3.44652897161,3.42680671159	100.024102193,100.024102193,100.024102193
10	72112527	72115303	72096031,72096031,72096031	72216109,72216441,72217134	NM_001198798,NM_001198800/NM_001198799,NR_045564	3,3,3	3	2.31264417592,2.30626769979,2.29307041881	100.036023055,100.036023055,100.036023055
10	72227165	72233518	72215999	72235860	NM_001242548/NM_001242547/NR_038391/NM_001242546/NM_173473/NR_038392	3	1	31.9907360789	100.015740595
10	72233539	72243963	72215999	72235860	NM_001242548/NM_001242547/NR_038391/NM_001242546/NM_173473/NR_038392	1	1	11.6906655926	22.2755180353
10	72287411	72304396	-	-	-	-	0	0	0
10	72318303	72356734	72332829	72355149	NM_017626/NM_001002762	7	1	100.0	58.0807160886
10	72356877	72381173	72367325,72367325	72626191,72523986	NM_001195518/NM_006077,NM_001195519	9,9	2	5.34985146813,8.8400505547	57.0011524531,57.0011524531
10	72381194	72422304	72367325,72367325	72626191,72523986	NM_001195518/NM_006077,NM_001195519	3,3	2	15.8811281469,26.2418455018	100.002432498,100.002432498
10	72423313	72430513	72367325,72367325	72626191,72523986	NM_001195518/NM_006077,NM_001195519	3,3	2	2.78173734002,4.59651989634	100.013888889,100.013888889
10	72558095	72568117	72367325	72626191	NM_001195518/NM_006077	3	1	3.8718724287	100.009978048
10	72568119	72614607	72367325	72626191	NM_001195518/NM_006077	3	1	17.9586428552	100.002151093
10	72615082	72627439	72367325	72626191	NM_001195518/NM_006077	1	1	4.29177917618	89.9085538561
10	72638175	72644468	-	-	-	-	0	0	0
10	72660458	72675475	-	-	-	-	0	0	0
10	72847363	72858039	72692618,72692130	72887694,72887694	NM_001270680,NM_138357/NR_073062/NM_001270679	3,3	2	5.47322339384,5.45956587324	100.009366804,100.009366804
10	72889973	72911852	72893555	72933036	NM_152635/NR_130125	9	1	46.3451699509	83.6327071621
10	73134618	73140831	73134523	73168095	NR_024203/NM_001135752/NM_001135753/NM_007265	3	1	18.508920859	100.016095284
10	73180485	73200805	73168118	73242181	NM_173348	3	1	27.4370814431	100.00492126
10	73201807	73242869	73168118,73241955	73242181,73247331	NM_173348,NM_015190	1,9	2	54.5136638583,17.0169239353	98.3269202669,2.22833763577
10	73243834	73262588	73241955,73248842,73252740,73253757,73247366,73252740	73247331,73252693,73254346,73358859,73276984,73276984	NM_015190,NM_016065,NR_134459/NR_134460,NM_145170,NR_038373,NR_134458	1,7,7,9,9,9	6	65.0548633067,100.0,100.0,8.40318544666,51.3960633377,40.6228088266	18.6520209022,20.5396182148,8.56883864776,47.09395329,81.1720166365,52.5167964168
10	73269017	73313879	73247366,73252740,73253757	73276984,73276984,73358859	NR_038373,NR_134458,NM_145170	1,1,3	3	26.9016509673,32.864508146,42.6847949155	17.7611341447,17.7611341447,100.002229058
10	73483447	73544489	73436427,73443779,73495751,73497537	73496024,73496024,73507309,73575675	NM_001142353/NM_001142354/NM_021132,NM_001289969/NM_001289968,NR_132103/NR_132104,NM_152586	1,1,7,9	4	21.1047350582,24.074570302,100.0,60.0890720383	20.6054847482,20.6054847482,18.9361423282,76.9191704073
10	73555756	73557212	73497537	73575675	NM_152586	3	1	1.86462585905	100.068681319
10	73558714	73568424	73497537	73575675	NM_152586	3	1	12.4278529288	100.010298661
10	73570525	73605271	73497537	73575675	NM_152586	1	1	6.59209869591	14.8247280262
10	73640262	73649350	73631611,73644880,73644880	73641757,73656105,73651039	NM_021245,NM_001114133,NM_024875	1,9,9	3	14.7432738741,39.8271868876,72.5811688312	16.4612676056,49.1967429577,49.1967429577
10	74143172	74162506	74120256,74151184	74151068,74709303	NM_207012/NM_012095,NM_001202450/NM_006721	1,9	2	25.6287930419,2.0287751738	40.8451432709,58.5652218889
10	74701250	74711310	74176488,74151184	74709303,74709303	NM_001202449/NM_001123,NM_001202450/NM_006721	1,1	2	1.51159124351,1.44305884039	80.0596421471,80.0596421471
10	74712627	74712680	-	-	-	-	0	0	0
10	74712682	74718803	-	-	-	-	0	0	0
10	74718805	74728627	-	-	-	-	0	0	0
10	74729796	74745181	-	-	-	-	0	0	0
10	74842048	74845344	74826412	75032622	NM_012330/NM_001256469/NM_001256468	3	1	1.59884778213	100.030339806
10	74847489	74858026	74826412	75032622	NM_012330/NM_001256469/NM_001256468	3	1	5.11029964454	100.009490367
10	74858028	74863939	74826412	75032622	NM_012330/NM_001256469/NM_001256468	3	1	2.8669663597	100.016917611
10	74908931	74916092	74826412,74912785	75032622,74936402	NM_012330/NM_001256469/NM_001256468,NR_134476	3,9	2	3.47314158799,14.006266407	100.01396453,46.1946655495
10	74919789	74994163	74912785,74826412	74936402,75032622	NR_134476,NM_012330/NM_001256469/NM_001256468	1,3	2	70.3446523838,36.067426083	22.3384516094,100.001344556
10	74994165	74994871	74826412	75032622	NM_012330/NM_001256469/NM_001256468	3	1	0.342852709118	100.141643059
10	75329040	75352102	75296382,75279725	75361678,75401894	NR_038226/NR_038225/NR_038224/NR_038223,NR_120651	3,3	2	35.3201525338,18.8777932389	100.004336137,100.004336137
10	75352334	75360209	75296382,75279725	75361678,75401894	NR_038226/NR_038225/NR_038224/NR_038223,NR_120651	3,3	2	12.0618098841,6.44675452239	100.012698413,100.012698413
10	75419086	75435953	75431645	76557376	NM_001305581	9	1	0.382773164483	25.5469259501
10	75441394	75455447	75431645	76557376	NM_001305581	3	1	1.24843213127	100.007115918
10	75455449	75469287	75431645	76557376	NM_001305581	3	1	1.22933344704	100.007226478
10	75469290	75475178	75431645	76557376	NM_001305581	3	1	0.52312628583	100.016983696
10	76010692	76047143	75431645,75782760,75647508	76557376,76557376,76557376	NM_001305581,NM_032024,NR_131178	3,3,3	3	3.238070873,4.70580945164,4.00629101552	100.002743409,100.002743409,100.002743409
10	76059599	76076015	75431645,75782760,75647508	76557376,76557376,76557376	NM_001305581,NM_032024,NR_131178	3,3,3	3	1.45833999567,2.11936995961,1.80432567765	100.006091618,100.006091618,100.006091618
10	76078600	76091209	75431645,75782760,75647508	76557376,76557376,76557376	NM_001305581,NM_032024,NR_131178	3,3,3	3	1.12016003809,1.6279012725,1.38591379638	100.007930843,100.007930843,100.007930843
10	76107412	76127735	75431645,75782760,75647508	76557376,76557376,76557376	NM_001305581,NM_032024,NR_131178	3,3,3	3	1.80540306219,2.62374825236,2.23372815207	100.004920533,100.004920533,100.004920533
10	76183066	76201977	75431645,75782760,75647508	76557376,76557376,76557376	NM_001305581,NM_032024,NR_131178	3,3,3	3	1.67997356387,2.44146462058,2.07854097678	100.005287928,100.005287928,100.005287928
10	76206291	76353961	75431645,75782760,75647508	76557376,76557376,76557376	NM_001305581,NM_032024,NR_131178	3,3,3	3	13.1177758116,19.0637437598,16.2299188125	100.000677186,100.000677186,100.000677186
10	76356617	76382336	75431645,75782760,75647508	76557376,76557376,76557376	NM_001305581,NM_032024,NR_131178	3,3,3	3	2.28473562091,3.32035057325,2.82678055852	100.003888176,100.003888176,100.003888176
10	76896256	76978910	76888043,76884876,76869600	76978593,77637819,77637819	NR_120655,NM_001161352/NM_001271519/NM_001161353/NM_002247,NM_001271518/NM_001014797	1,3,3	3	90.9299731643,10.9775760216,10.759287704	99.6176833547,100.001209863,100.001209863
10	76978912	76983504	76884876,76869600	77637819,77637819	NM_001161352/NM_001271519/NM_001161353/NM_002247,NM_001271518/NM_001014797	3,3	2	0.610005524979,0.59787560855	100.021777003,100.021777003
10	76985207	77017517	76884876,76869600	77637819,77637819	NM_001161352/NM_001271519/NM_001161353/NM_002247,NM_001271518/NM_001014797	3,3	2	4.29128859517,4.20595662701	100.003095017,100.003095017
10	77062184	77080722	76884876,76869600	77637819,77637819	NM_001161352/NM_001271519/NM_001161353/NM_002247,NM_001271518/NM_001014797	3,3	2	2.46220170424,2.41324099867	100.005394325,100.005394325
10	77080724	77170329	76884876,76869600,77140830	77637819,77637819,77150100	NM_001161352/NM_001271519/NM_001161353/NM_002247,NM_001271518/NM_001014797,NR_120654	3,3,7	3	11.9007522472,11.6641066361,100.0	100.001116009,100.001116009,10.3465208415
10	77170582	77176701	76884876,76869600	77637819,77637819	NM_001161352/NM_001271519/NM_001161353/NM_002247,NM_001271518/NM_001014797	3,3	2	0.812809451965,0.796646793887	100.01634254,100.01634254
10	77176703	77236402	76884876,76869600	77637819,77637819	NM_001161352/NM_001271519/NM_001161353/NM_002247,NM_001271518/NM_001014797	3,3	2	7.92887651671,7.77121137174	100.00167507,100.00167507
10	77236405	77236408	76884876,76869600	77637819,77637819	NM_001161352/NM_001271519/NM_001161353/NM_002247,NM_001271518/NM_001014797	3,3	2	0.00053124800782,0.000520684179011	133.333333333,133.333333333
10	77236429	77261062	76884876,76869600	77637819,77637819	NM_001161352/NM_001271519/NM_001161353/NM_002247,NM_001271518/NM_001014797	3,3	2	3.27169085616,3.20663351644	100.004059595,100.004059595
10	77855406	77864091	77790790	77926590	NM_004747	3	1	6.39612373988	100.011514105
10	77866941	77880002	77790790	77926590	NM_004747	3	1	9.61848587271	100.007656382
10	77880004	77889025	77790790	77926590	NM_004747	3	1	6.64354459835	100.011085246
10	77889184	77905867	77790790	77926590	NM_004747	3	1	12.2856238172	100.005994126
10	77905869	77907082	77790790	77926590	NM_004747	3	1	0.893955125515	100.082440231
10	77907084	77920769	77790790	77926590	NM_004747	3	1	10.0779817527	100.007307271
10	77920771	77925983	77790790	77926590	NM_004747	3	1	3.83870516417	100.019186493
10	77927291	77932809	77926811	77929825	NR_024585	1	1	84.07960199	45.9405581733
10	77961560	77962982	-	-	-	-	0	0	0
10	78011648	78017188	77975148	78029540	NM_007055	3	1	10.1869725884	100.018050542
10	78017190	78021550	77975148	78029540	NM_007055	3	1	8.017575791	100.02293578
10	78021552	78028786	77975148	78029540	NM_007055	3	1	13.3013439229	100.013823611
10	78034835	78035182	78033759,78033759	78040715,78056813	NM_001026/NM_033022/NM_001142284/NM_001142283/NM_001142282,NM_001142285	3,3	2	5.00215610177,1.50943396226	100.288184438,100.288184438
10	78036184	78043175	78033759,78033759	78040715,78056813	NM_001026/NM_033022/NM_001142284/NM_001142283/NM_001142282,NM_001142285	1,3	2	65.1430214173,30.3274777705	64.8262051209,100.014304105
10	78047147	78089918	78033759	78056813	NM_001142285	1	1	41.930166992	22.6017628767
10	78098101	78102961	-	-	-	-	0	0	0
10	78106420	78208610	-	-	-	-	0	0	0
10	78208612	78264043	78248624	78252645	NR_038985	7	1	100.0	7.25586765528
10	78295814	78342974	-	-	-	-	0	0	0
10	79336833	79353159	79347463	79355333	NM_005729	9	1	72.379621395	34.8952590959
10	79353512	79375288	79347463	79355333	NM_005729	1	1	23.1482657858	8.3670095518
10	80235397	80238555	-	-	-	-	0	0	0
10	80257647	80295116	80271819	80289678	NM_000429	7	1	100.0	47.6660706184
10	80808929	80809321	-	-	-	-	0	0	0
10	80815174	80857434	-	-	-	-	0	0	0
10	81100754	81106350	-	-	-	-	0	0	0
10	81106388	81117567	-	-	-	-	0	0	0
10	81186646	81187183	-	-	-	-	0	0	0
10	81254024	81282989	-	-	-	-	0	0	0
10	81283010	81306349	-	-	-	-	0	0	0
10	81316552	81357266	-	-	-	-	0	0	0
10	82313404	82362049	81875313,81877686	82987179,82987179	NM_001165972/NM_001010848,NM_001165973	3,3	2	4.37516357622,4.3845212322	100.00205571,100.00205571
10	84648017	84652138	-	-	-	-	0	0	0
10	84652768	84654915	-	-	-	-	0	0	0
10	84724137	84760777	-	-	-	-	0	0	0
10	84776357	84782510	-	-	-	-	0	0	0
10	86368525	86383925	-	-	-	-	0	0	0
10	86384734	86385459	-	-	-	-	0	0	0
10	86385490	86400587	-	-	-	-	0	0	0
10	86405652	86460172	86435255	86521784	NM_015045/NM_001318328	9	1	28.796949035	45.7043286867
10	86586607	86600458	-	-	-	-	0	0	0
10	86714856	86722491	86668448,86668668	86736067,86736067	NM_001171610,NM_007078/NM_001080114	3,3	2	11.2925170068,11.3293768546	100.013097577,100.013097577
10	86722854	86755300	86668448,86668668	86736067,86736067	NM_001171610,NM_007078/NM_001080114	1,1	2	19.5415557527,19.6053412463	40.7261295691,40.7261295691
10	87618216	87622332	-	-	-	-	0	0	0
10	87622545	87642278	-	-	-	-	0	0	0
10	87643869	87658629	-	-	-	-	0	0	0
10	87660171	87670683	87659718	87747705	NM_004670/NM_001015880	3	1	11.9482202118	100.009512938
10	87711567	87747592	87659718	87747705	NM_004670/NM_001015880	3	1	40.9442196663	100.00277585
10	87749589	87753081	-	-	-	-	0	0	0
10	87824528	87855367	87818312	87845612	NR_028492	1	1	77.231603238	68.3712182626
10	87916729	87917349	87863437	87971930	NM_000314/NM_001304717/NM_001304718	3	1	0.572381882869	100.161290323
10	87941313	87947507	87863437	87971930	NM_000314/NM_001304717/NM_001304718	3	1	5.70999317935	100.016144656
10	88018032	88051489	-	-	-	-	0	0	0
10	88238794	88246749	-	-	-	-	0	0	0
10	88282398	88298879	88273863,88284101	88583325,88583325	NM_018363,NM_001031709	3,9	2	5.32600020035,4.93909265603	100.006067593,89.6729567381
10	89258764	89301838	-	-	-	-	0	0	0
10	89301840	89306191	89301948	89309276	NM_001547	9	1	57.906945013	97.5407952195
10	89414844	89451430	89414567,89430293	89421002,89535556	NM_012420,NM_213606	1,9	2	95.6960845245,20.0809393525	16.8343082053,57.7761985459
10	89457358	89496677	89455990,89430293	89468151,89535556	NR_120614,NM_213606	1,3	2	88.7518500247,37.3537011704	27.4523767135,100.0025433
10	89504833	89507546	89430293	89535556	NM_213606	3	1	2.57827937377	100.036859565
10	89511436	89532218	89430293	89535556	NM_213606	3	1	19.7436920505	100.004811856
10	89539118	89540040	-	-	-	-	0	0	0
10	89550310	89564323	-	-	-	-	0	0	0
10	89565918	89608880	89592746,89579496,89579496	89592827,89643891,89645572	NR_029524,NM_138316/NM_148978,NM_148977	7,9,9	3	100.0,45.6317162557,44.4708446207	0.190866347004,68.3976537405,68.3976537405
10	89611265	89633663	89579496,89579496	89643891,89645572	NM_138316/NM_148978,NM_148977	3,3	2	34.7832163488,33.8983307354	100.004464684,100.004464684
10	89638660	89674382	89579496,89579496	89643891,89645572	NM_138316/NM_148978,NM_148977	1,1	2	8.12472824399,10.4620367147	14.6464363697,19.3522199205
10	89674384	89710823	89691299,89701589	89697928,89774943	NR_026835,NM_016195/NM_001284259	7,9	2	100.0,12.5894622043	18.194791295,25.3437251297
10	91033826	91035768	91033165	91041255	NR_134319	3	1	24.0143369176	100.051493306
10	91041770	91046714	91045807	91062159	NR_047467	9	1	5.5524980126	18.3656957929
10	91071683	91073766	-	-	-	-	0	0	0
10	91174152	91208967	91163011,91163011	91284331,91227960	NM_001257101,NR_046435	3,3	2	28.6974225402,53.6043110085	100.002872325,100.002872325
10	91210605	91226274	91163011,91163011,91220150,91220601,91220601	91284331,91227960,91284331,91284331,91227960	NM_001257101,NR_046435,NM_001256549,NM_032373,NR_046310	3,3,9,9,9	5	12.91614807,24.1262509623,9.54317409866,8.90304561359,77.0923913043	100.006382028,100.006382028,39.0899227775,36.2116280554,36.2116280554
10	91234597	91245966	91220150,91163011,91220601	91284331,91284331,91284331	NM_001256549,NM_001257101,NM_032373	3,3,3	3	17.7152472656,9.37183175213,17.8406113195	100.008795848,100.008795848,100.008795848
10	91246670	91309797	91220150,91163011,91220601,91306961	91284331,91284331,91284331,91611460	NM_001256549,NM_001257101,NM_032373,NR_024467	1,1,1,9	4	58.6800037394,31.0432653869,59.0952597637,0.931691297209	59.6606840179,59.6606840179,59.6606840179,4.49411503794
10	91320441	91344743	91306961	91611460	NR_024467	3	1	7.98128078818	100.004114888
10	91350779	91363139	91306961	91611460	NR_024467	3	1	4.05944170772	100.008090615
10	91366508	91396532	91306961	91611460	NR_024467	3	1	9.86042692939	100.003330669
10	91489844	91519504	91410284,91306961	91514828,91611460	NM_182765/NM_001284274/NR_104291,NR_024467	1,3	2	23.89879956,9.74088669951	84.2380310182,100.003371544
10	91519506	91528747	91306961	91611460	NR_024467	3	1	3.03513957307	100.01082134
10	91529368	91545456	91306961	91611460	NR_024467	3	1	5.28374384236	100.006215813
10	91601834	91605257	91306961	91611460	NR_024467	3	1	1.12446633826	100.02921414
10	91624317	91636067	91628439	91633101	NM_005398	7	1	100.0	39.685106383
10	91636869	91663269	-	-	-	-	0	0	0
10	91670464	91740068	-	-	-	-	0	0	0
10	91773471	91823051	91782838,91782838,91798393	91798196,91798291,91865475	NR_108070,NR_108071,NM_025235	7,7,9	3	100.0,100.0,36.7589404171	30.978217023,31.169826543,49.7357805567
10	91823068	91866434	91798393	91865475	NM_025235	1	1	63.2172085327	97.7908960937
10	91919244	91970086	91923978	92030323	NM_003972	9	1	43.3575310778	90.6907674757
10	91970098	91978630	91923978	92030323	NM_003972	3	1	8.02380907603	100.011720581
10	91979565	91999593	91923978	92030323	NM_003972	3	1	18.8338066312	100.00499301
10	92001199	92020829	91923978	92030323	NM_003972	3	1	18.4595565419	100.005094244
10	92020831	92036688	91923978	92030323	NM_003972	1	1	8.92652285935	59.8663051018
10	92036696	92045216	-	-	-	-	0	0	0
10	92076213	92084327	92048639,92048639	92243279,92291118	NM_001178137,NM_014912	3,3	2	4.16921409158,3.34666776641	100.012324378,100.012324378
10	92084329	92107211	92048639,92048639	92243279,92291118	NM_001178137,NM_014912	3,3	2	11.756515842,9.4370669746	100.004370247,100.004370247
10	92712753	92779202	-	-	-	-	0	0	0
10	92785775	92798698	-	-	-	-	0	0	0
10	92798718	92811554	-	-	-	-	0	0	0
10	92811610	92864610	92826830,92831177,92848454	93059494,93059494,93059494	NM_001013848,NM_001319194,NM_001319195/NM_001319200/NM_019053	9,9,9	3	16.2383684697,14.6436111038,7.65585834032	71.2849056604,63.0830188679,30.4849056604
10	93050909	93099555	92826830,92831177,92848454,93073889,93073474,93061263	93059494,93059494,93059494,93077884,93077884,93068697	NM_001013848,NM_001319194,NM_001319195/NM_001319200/NM_019053,NM_000783,NM_057157,NM_183374	1,1,1,7,7,7	6	3.69028431436,3.76054450372,4.06840376988,100.0,100.0,100.0	17.6499609423,17.6499609423,17.6499609423,8.21444723102,9.06754923324,15.2838876783
10	93110259	93120445	-	-	-	-	0	0	0
10	93151544	93184543	-	-	-	-	0	0	0
10	93190444	93196047	-	-	-	-	0	0	0
10	93197345	93206657	-	-	-	-	0	0	0
10	93212081	93242740	-	-	-	-	0	0	0
10	93242761	93262832	-	-	-	-	0	0	0
10	93264170	93281458	-	-	-	-	0	0	0
10	93286106	93316109	93306428	93482317	NM_133337/NM_013451	9	1	5.50457672409	32.2701063227
10	93351115	93351873	93306428	93482317	NM_133337/NM_013451	3	1	0.431519699812	100.131926121
10	93351875	93394485	93306428	93482317	NM_133337/NM_013451	3	1	24.225936665	100.002346867
10	93400487	93426660	93306428	93482317	NM_133337/NM_013451	3	1	14.8808914663	100.003820731
10	93430634	93445984	93306428	93482317	NM_133337/NM_013451	3	1	8.72761384957	100.006514658
10	93447263	93517069	93306428,93496611,93496631	93482317,93529092,93529092	NM_133337/NM_013451,NM_001127182,NM_018131	1,9,9	3	19.9300699301,62.9856535928,62.9628488694	50.2177463255,29.3083689081,29.2797180758
10	93518530	93543087	93496611,93496631	93529092,93529092	NM_001127182,NM_018131	1,1	2	32.5195492888,32.5395847452	43.0142118337,43.0142118337
10	93543089	93581010	93566664	93590072	NM_181745/NM_001195755	9	1	61.288393353	37.8339178819
10	93591008	93627966	93591835,93612587	93601236,93665672	NM_006744,NM_006204	7,9	2	100.0,28.9718569868	25.4396882948,41.614805996
10	93627968	93628987	93612587	93665672	NM_006204	3	1	1.92141054139	100.098135427
10	93630299	93656381	93612587	93665672	NM_006204	3	1	49.1334815206	100.003834062
10	93657322	93680528	93612587,93667882	93665672,93702572	NM_006204,NM_145246	1,9	2	15.7310778736,36.4561413623	35.986382832,54.4988365078
10	93725409	93785522	93757808	93798174	NM_001308276/NM_005097/NR_131777/NM_001308275	9	1	68.6575668244	46.1048358924
10	93792897	93812486	93757808	93798174	NM_001308276/NM_005097/NR_131777/NM_001308275	1	1	13.0750365397	26.9436928889
10	93813187	93834540	-	-	-	-	0	0	0
10	93849472	93873241	-	-	-	-	0	0	0
10	93873243	93873248	-	-	-	-	0	0	0
10	93873262	93914356	93893972	93902734	NM_001134658/NM_153226	7	1	100.0	21.3242809169
10	93914358	93921931	-	-	-	-	0	0	0
10	93991743	94058938	93993988	94328391	NM_016341/NM_001288989	9	1	19.4229136015	96.6604658085
10	94059474	94093750	93993988,94089025,94081949	94328391,94328391,94108794	NM_016341/NM_001288989,NM_001165979,NR_120616	3,9,9	3	10.2501764333,1.9743740783,43.9618565149	100.002917493,13.7880732874,34.4322558058
