chr	NVR_start	NVR_stop	Overlapping_Gene_Start	Overlapping_Gene_Stop	Overlapping_GeneID	Overlap_Type	Number_of_Overlapping_Genes	Percentage_of_Gene_Overlapping_NVR	Percentage_of_NVR_Overlapping_Gene
7	136135314	136208753	-	-	-	-	0	0	0
7	136301394	136309056	-	-	-	-	0	0	0
7	136316163	136326549	-	-	-	-	0	0	0
7	136326551	136344651	-	-	-	-	0	0	0
7	136344653	136375009	-	-	-	-	0	0	0
7	136375601	136380893	-	-	-	-	0	0	0
7	136382512	136382710	-	-	-	-	0	0	0
7	136382713	136382719	-	-	-	-	0	0	0
7	136382722	136382722	-	-	-	-	0	0	0
7	136382736	136388275	-	-	-	-	0	0	0
7	136388590	136449516	-	-	-	-	0	0	0
7	136775018	136803464	-	-	-	-	0	0	0
7	136825939	136825947	-	-	-	-	0	0	0
7	136825949	136839717	-	-	-	-	0	0	0
7	136854579	136865365	-	-	-	-	0	0	0
7	136879114	136894335	136868651,136869084,136869121,136869236,136869245	137017024,137017024,137017024,137017024,137017024	NM_001006627/NM_001006630,NM_001006631/NM_000739/NM_001006632,NM_001006626,NM_001006629,NM_001006628	3,3,3,3,3	5	10.2586050023,10.2886305259,10.2912043704,10.2992123853,10.2998396254	100.0,100.0,100.0,100.0,100.0
7	140535878	140536749	140518418,140518418	140640776,140602542	NM_001318052/NM_015689,NR_134477	3,3	2	0.711845567924,1.0353763492	100.0,100.0
7	140539091	140541538	140518418,140518418	140640776,140602542	NM_001318052/NM_015689,NR_134477	3,3	2	1.99986923618,2.90880129333	100.0,100.0
7	141046546	141085464	141074231	141480379	NM_001195278	9	1	2.76574056748	28.8632509379
7	141086052	141115073	141074231	141480379	NM_001195278	3	1	7.14542482051	100.0
7	141118246	141126562	141074231	141480379	NM_001195278	3	1	2.04752947202	100.0
7	141138931	141309210	141074231	141480379	NM_001195278	3	1	41.9253572589	100.0
7	141793099	141801969	-	-	-	-	0	0	0
7	141805496	141807639	-	-	-	-	0	0	0
7	141807655	141826908	-	-	-	-	0	0	0
7	141826910	141847053	141836277	141841421	NM_001008270/NM_001171951	7	1	100.0	25.5374075361
7	142010407	142010610	141995878	142106747	NM_004668	3	1	0.183098972661	100.0
7	143027061	143070652	143026199,143052340,143062283	143027132,143053282,143063785	NM_001001658,NM_001001667,NR_002140	1,7,7	3	7.60986066452,100.0,100.0	0.162877658232,2.16099653598,3.44566538964
7	143350171	143351407	143316125	143352004	NM_000083/NR_046453	3	1	3.44491206555	100.0
7	143425365	143444381	143407812,143443452	143523447,143444409	NR_033897,NM_177437	3,9	2	16.4448480131,97.0741901776	100.0,4.8853596971
7	144711530	144736253	144451940	144836053	NM_022445/NM_001042482	3	1	6.43638720897	100.0
7	144759895	144781137	144451940	144836053	NM_022445/NM_001042482	3	1	5.5301434734	100.0
7	144781139	144783455	144451940	144836053	NM_022445/NM_001042482	3	1	0.602947570116	100.0
7	144802369	144804689	144451940	144836053	NM_022445/NM_001042482	3	1	0.603988930341	100.0
7	147404482	147405757	146116360	148420996	NM_014141	3	1	0.055323270139	100.0
7	147448485	147497417	146116360	148420996	NM_014141	3	1	2.12319863093	100.0
7	147498357	147505327	146116360	148420996	NM_014141	3	1	0.30243387676	100.0
7	147505341	147555455	146116360	148420996	NM_014141	3	1	2.17448655666	100.0
7	147556910	147574355	146116360	148420996	NM_014141	3	1	0.756952507901	100.0
7	147588054	147614320	146116360	148420996	NM_014141	3	1	1.13970275566	100.0
7	147616593	147621202	146116360	148420996	NM_014141	3	1	0.199988197702	100.0
7	147627204	147640649	146116360	148420996	NM_014141	3	1	0.583389307465	100.0
7	147666489	147703279	146116360,147671678	148420996,147673144	NM_014141,NR_133930/NR_133929	3,7	2	1.59634753601,100.0	100.0,3.98477847241
7	147703281	147719252	146116360	148420996	NM_014141	3	1	0.692994468541	100.0
7	147720109	147730664	146116360	148420996	NM_014141	3	1	0.45798989515	100.0
7	147743267	147745068	146116360	148420996	NM_014141	3	1	0.0781468309963	100.0
7	147748787	147775230	146116360	148420996	NM_014141	3	1	1.14738292728	100.0
7	147775285	147775304	146116360	148420996	NM_014141	3	1	0.000824425202071	100.0
7	147775413	147815526	146116360	148420996	NM_014141	3	1	1.74053516477	100.0
7	148109227	148127921	146116360	148420996	NM_014141	3	1	0.811147617238	100.0
7	148127923	148150080	146116360	148420996	NM_014141	3	1	0.961409958015	100.0
7	148154545	148158241	146116360	148420996	NM_014141	3	1	0.160372397203	100.0
7	148165826	148174857	146116360	148420996	NM_014141	3	1	0.391862315784	100.0
7	148187079	148188432	146116360	148420996	NM_014141	3	1	0.0587077525475	100.0
7	148386783	148394106	146116360	148420996	NM_014141	3	1	0.317750829198	100.0
7	148397183	148403066	146116360	148420996	NM_014141	3	1	0.255268077041	100.0
7	148403118	148409299	146116360	148420996	NM_014141	3	1	0.268198535474	100.0
7	148410792	148414269	146116360	148420996	NM_014141	3	1	0.150869811979	100.0
7	148415006	148422603	146116360	148420996	NM_014141	1	1	0.259910892653	78.8469132552
7	148459412	148481538	-	-	-	-	0	0	0
7	148481541	148481545	-	-	-	-	0	0	0
7	148481574	148490469	-	-	-	-	0	0	0
7	148505204	148523710	-	-	-	-	0	0	0
7	148523712	148559461	-	-	-	-	0	0	0
7	148583614	148609856	148590564	148615860	NM_145304	9	1	76.2650221379	73.5157381297
7	148611088	148617112	148590564	148615860	NM_145304	1	1	18.8646426312	79.2164674635
7	148617114	148645056	-	-	-	-	0	0	0
7	148645058	148647965	-	-	-	-	0	0	0
7	148648103	148676263	-	-	-	-	0	0	0
7	148697504	148698714	-	-	-	-	0	0	0
7	148699786	148722391	148698840	148801110	NM_003592	3	1	22.1032560868	100.0
7	148725490	148741392	148698840	148801110	NM_003592	3	1	15.5490368632	100.0
7	148741894	148765084	148698840	148801110	NM_003592	3	1	22.6752713406	100.0
7	149069300	149073152	149069640	149090777	NM_152411	9	1	16.6154137295	91.1734164071
7	149173708	149188784	149126415,149147467	149183026,149183026	NM_020781,NM_170686	1,1	2	16.4596986451,26.2043364549	61.8068453171,61.8068453171
7	149250189	149254331	149239650	149255609	NM_012256	3	1	25.9540071433	100.0
7	149254873	149265291	149239650,149262170	149255609,149284994	NM_012256,NM_001195220	1,9	2	4.61181778307,13.6742025938	7.06469571895,29.957765406
7	151376313	151387842	151341760,151381120,151381120	151378461,151410705,151410038	NM_001243351/NM_016118,NM_001284262/NM_001284261,NM_198285/NM_001284260	1,9,9	3	5.85270156127,22.7209734663,23.2450376928	18.6312776477,58.305143551,58.305143551
7	151396849	151397532	151381120,151381120	151410705,151410038	NM_001284262/NM_001284261,NM_198285/NM_001284260	3,3	2	2.30860233226,2.3618507504	100.0,100.0
7	151399232	151431930	151381120,151381120,151409160,151409160,151428831,151428831	151410705,151410038,151413046,151413354,151440170,151440813	NM_001284262/NM_001284261,NM_198285/NM_001284260,NR_034013/NR_034012,NR_109857,NM_144727/NM_001308292,NR_131779	1,1,7,7,9,9	6	38.7797870543,37.3677294419,100.0,100.0,27.3304524208,25.8637956935	35.0877729525,33.0478928375,11.8845189308,12.8264725671,9.47764389259,9.47764389259
7	151740316	151753567	151556114,151556114	151814871,151877231	NM_001040633,NM_016203	3,3	2	5.12102088059,4.12653331963	100.0,100.0
7	151902715	151909938	-	-	-	-	0	0	0
7	151914986	151915586	-	-	-	-	0	0	0
7	151927278	151946823	-	-	-	-	0	0	0
7	154250823	154265058	153887096,154052417,154052417	154894290,154894290,154588630	NM_001039350,NM_130797,NM_001290253	3,3,3	3	1.4133324861,1.6908726138,2.65472862463	100.0,100.0,100.0
7	154265076	154267018	153887096,154052417,154052417	154894290,154894290,154588630	NM_001039350,NM_130797,NM_001290253	3,3,3	3	0.192812903969,0.230676123358,0.362169510997	100.0,100.0,100.0
7	154452236	154455592	153887096,154052417,154052417,154305211	154894290,154894290,154588630,154894290	NM_001039350,NM_130797,NM_001290253,NM_001936/NM_001290252	3,3,3,3	4	0.333202938064,0.398634948502,0.625870689446,0.569702875166	100.0,100.0,100.0,100.0
7	154458706	154475509	153887096,154052417,154052417,154305211	154894290,154894290,154588630,154894290	NM_001039350,NM_130797,NM_001290253,NM_001936/NM_001290252	3,3,3,3	4	1.6682982623,1.99590674603,3.13364278747,2.85241877575	100.0,100.0,100.0,100.0
7	154478110	154482577	153887096,154052417,154052417,154305211	154894290,154894290,154588630,154894290	NM_001039350,NM_130797,NM_001290253,NM_001936/NM_001290252	3,3,3,3	4	0.443509393424,0.530602596829,0.833064472514,0.758302366915	100.0,100.0,100.0,100.0
7	154571983	154573373	153887096,154052417,154052417,154305211	154894290,154894290,154588630,154894290	NM_001039350,NM_130797,NM_001290253,NM_001936/NM_001290252	3,3,3,3	4	0.138007176373,0.165108038861,0.259225345152,0.235961560334	100.0,100.0,100.0,100.0
7	154573484	154580466	153887096,154052417,154052417,154305211	154894290,154894290,154588630,154894290	NM_001039350,NM_130797,NM_001290253,NM_001936/NM_001290252	3,3,3,3	4	0.693213025495,0.829341242681,1.30209450349,1.18524001025	100.0,100.0,100.0,100.0
7	154664445	154675876	153887096,154052417,154305211	154894290,154894290,154894290	NM_001039350,NM_130797,NM_001936/NM_001290252	3,3,3	3	1.13493527563,1.3578057498,1.94048675984	100.0,100.0,100.0
7	154676967	154686157	153887096,154052417,154305211	154894290,154894290,154894290	NM_001039350,NM_130797,NM_001936/NM_001290252	3,3,3	3	0.912435935877,1.09161358067,1.5600624025	100.0,100.0,100.0
7	154785504	154802182	153887096,154052417,154305211	154894290,154894290,154894290	NM_001039350,NM_130797,NM_001936/NM_001290252	3,3,3	3	1.655887545,1.98105890081,2.83119921097	100.0,100.0,100.0
7	154802460	154814876	153887096,154052417,154305211	154894290,154894290,154894290	NM_001039350,NM_130797,NM_001936/NM_001290252	3,3,3	3	1.23273172795,1.47480677014,2.10769693029	100.0,100.0,100.0
7	154816108	154817160	153887096,154052417,154305211	154894290,154894290,154894290	NM_001039350,NM_130797,NM_001936/NM_001290252	3,3,3	3	0.104448596795,0.124959465383,0.178583857174	100.0,100.0,100.0
7	154818308	154822690	153887096,154052417,154305211	154894290,154894290,154894290	NM_001039350,NM_130797,NM_001936/NM_001290252	3,3,3	3	0.43507010566,0.520506062078,0.743873062866	100.0,100.0,100.0
7	154824968	154832423	153887096,154052417,154305211	154894290,154894290,154894290	NM_001039350,NM_130797,NM_001936/NM_001290252	3,3,3	3	0.740175179757,0.885525488999,1.26553484337	100.0,100.0,100.0
7	154996114	154997967	154943689	155002972	NM_007349	3	1	3.12568527234	100.0
7	155041358	155042380	-	-	-	-	0	0	0
7	155054485	155058692	-	-	-	-	0	0	0
7	155229505	155231105	-	-	-	-	0	0	0
7	155231531	155234302	-	-	-	-	0	0	0
7	155308146	155328472	155297775	155310235	NM_005542/NM_198337/NM_198336	1	1	16.7656500803	10.2774771229
7	155329611	155329669	-	-	-	-	0	0	0
7	155330076	155332443	-	-	-	-	0	0	0
7	155609531	155614903	-	-	-	-	0	0	0
7	155621287	155631528	-	-	-	-	0	0	0
7	155823429	155823680	-	-	-	-	0	0	0
7	155830403	155830443	-	-	-	-	0	0	0
7	155967889	155995042	-	-	-	-	0	0	0
7	155996091	156013064	-	-	-	-	0	0	0
7	156013067	156013068	-	-	-	-	0	0	0
7	156013098	156018035	-	-	-	-	0	0	0
7	156030461	156035262	-	-	-	-	0	0	0
7	156035970	156041366	-	-	-	-	0	0	0
7	156094353	156097562	-	-	-	-	0	0	0
7	156097564	156101155	-	-	-	-	0	0	0
7	156101904	156120208	-	-	-	-	0	0	0
7	156121173	156126591	-	-	-	-	0	0	0
7	156127111	156133290	-	-	-	-	0	0	0
7	156133744	156137965	-	-	-	-	0	0	0
7	156138650	156145762	-	-	-	-	0	0	0
7	156147565	156148002	-	-	-	-	0	0	0
7	156161907	156165017	-	-	-	-	0	0	0
7	156165922	156166906	-	-	-	-	0	0	0
7	156180607	156219535	-	-	-	-	0	0	0
7	156829663	156840332	156680875	156893208	NM_022458	3	1	5.02465466979	100.0
7	156850794	156925805	156680875	156893208	NM_022458	1	1	19.9752275906	56.543706923
7	156926046	156928635	-	-	-	-	0	0	0
7	157035431	157047932	-	-	-	-	0	0	0
7	157048765	157086556	-	-	-	-	0	0	0
7	157087121	157102796	-	-	-	-	0	0	0
7	157121051	157138641	-	-	-	-	0	0	0
7	157139086	157155779	157138960	157269372	NM_014671	3	1	12.8002024354	100.0
7	157157756	157192256	157138960	157269372	NM_014671	3	1	26.4546207404	100.0
7	157197850	157200450	157138960	157269372	NM_014671	3	1	1.99368156305	100.0
7	157231345	157254808	157138960	157269372	NM_014671	3	1	17.9914425053	100.0
7	157255035	157262530	157138960	157269372	NM_014671	3	1	5.74717050578	100.0
7	157275416	157278506	-	-	-	-	0	0	0
7	159335852	159345974	-	-	-	-	0	0	0
8	1	60000	-	-	-	-	0	0	0
8	3566327	3585766	2935352	4994806	NM_033225	3	1	0.943890953622	100.0
8	3621898	3625296	2935352	4994806	NM_033225	3	1	0.164995188045	100.0
8	3630247	3638452	2935352	4994806	NM_033225	3	1	0.398406567954	100.0
8	3643701	3647137	2935352	4994806	NM_033225	3	1	0.166840337293	100.0
8	9561432	9566659	9555934	9782346	NM_003747	3	1	2.30862321785	100.0
8	9567482	9605601	9555934	9782346	NM_003747	3	1	16.8361217603	100.0
8	9606531	9607406	9555934	9782346	NM_003747	3	1	0.386463615003	100.0
8	9644804	9648945	9555934	9782346	NM_003747	3	1	1.82896666254	100.0
8	9648958	9669616	9555934	9782346	NM_003747	3	1	9.12407469569	100.0
8	9727279	9733615	9555934	9782346	NM_003747	3	1	2.79843824532	100.0
8	9733617	9734013	9555934	9782346	NM_003747	3	1	0.174902390333	100.0
8	9734015	9745775	9555934,9741671	9782346,9741768	NM_003747,NR_030327	3,7	2	5.19407098564,100.0	100.0,0.824829931973
8	9882201	9886202	-	-	-	-	0	0	0
8	9892693	9902490	9900063	9903329	NR_024281	9	1	74.3110838947	24.7728896601
8	9907391	9930137	-	-	-	-	0	0	0
8	9930139	9933926	-	-	-	-	0	0	0
8	10047279	10057917	10054268	10428891	NM_012331/NM_001135670	9	1	0.974045907486	34.3015604437
8	10082972	10083510	10054268	10428891	NM_012331/NM_001135670	3	1	0.143611043636	100.0
8	10732404	10734290	-	-	-	-	0	0	0
8	10978963	11008731	10896145	11201366	NM_173683	3	1	9.75293312059	100.0
8	11059014	11072213	10896145,11062651	11201366,11067089	NM_173683,NR_134308	3,7	2	4.32440756042,100.0	100.0,33.6237593757
8	11072215	11072405	10896145	11201366	NM_173683	3	1	0.0622499762467	100.0
8	11072407	11085418	10896145	11201366	NM_173683	3	1	4.26281284708	100.0
8	11723500	11739325	11676918,11704150,11707855	11760002,11760002,11760002	NM_001308094,NM_002052,NM_001308093	3,3,3	3	19.0469885899,28.3338107856,30.3469039446	100.0,100.0,100.0
8	11739866	11776036	11676918,11704150,11707855,11761255,11769662	11760002,11760002,11760002,11763223,11787345	NM_001308094,NM_002052,NM_001308093,NR_103552,NM_145043/NM_001135746/NM_001135747/NM_001135748	1,1,1,7,9	5	24.2357132541,36.0524242641,38.6139183462,100.0,36.04591981	55.6704451203,55.6704451203,55.6704451203,5.4409731822,17.6223389549
8	11784286	11784656	11769662	11787345	NM_145043/NM_001135746/NM_001135747/NM_001135748	3	1	2.09240513488	100.0
8	12746901	12774171	12721896,12766061	12755483,12811401	NM_152271,NR_015383	1,9	2	25.5515526841,17.8870754301	31.4704803814,29.7396406307
8	12775997	12778848	12766061	12811401	NR_015383	3	1	6.28804587561	100.0
8	12795979	12813165	12766061,12794242	12811401,12818291	NR_015383,NR_102423	1,3	2	34.0141155712,71.4624308703	89.7358314907,100.0
8	18623961	18625374	18527302,18527302	18808895,19013686	NM_206909,NM_015310	3,3	2	0.501788041606,0.290511201026	100.0,100.0
8	18626591	18628593	18527302,18527302	18808895,19013686	NM_206909,NM_015310	3,3	2	0.710955172891,0.411608934504	100.0,100.0
8	18629613	18630126	18527302,18527302	18808895,19013686	NM_206909,NM_015310	3,3	2	0.182177824023,0.105472219481	100.0,100.0
8	18630931	18644164	18527302,18527302	18808895,19013686	NM_206909,NM_015310	3,3	2	4.69933556587,2.72068982532	100.0,100.0
8	18650166	18693562	18527302,18527302	18808895,19013686	NM_206909,NM_015310	3,3	2	15.410894447,8.92216849238	100.0,100.0
8	24391934	24397792	24295813,24384284	24548618,24406013	NR_125808,NM_001145272/NM_014479/NM_001145271	3,3	2	2.31720100473,26.9593630632	100.0,100.0
8	24419990	24421430	24295813	24548618	NR_125808	3	1	0.569608987164	100.0
8	24511428	24538925	24295813,24490311	24548618,24514868	NR_125808,NR_125809	3,1	2	10.8767627223,14.0082257605	100.0,12.5104556861
8	24540762	24584703	24295813	24548618	NR_125808	1	1	3.10753347442	17.8785189231
8	24660029	24673150	-	-	-	-	0	0	0
8	24718188	24727525	-	-	-	-	0	0	0
8	24727527	24734492	-	-	-	-	0	0	0
8	24735166	24735429	-	-	-	-	0	0	0
8	24738713	24774603	-	-	-	-	0	0	0
8	24777426	24783876	-	-	-	-	0	0	0
8	24785659	24794984	-	-	-	-	0	0	0
8	24795031	24827617	-	-	-	-	0	0	0
8	24896895	24909577	-	-	-	-	0	0	0
8	27359994	27375901	27311481,27322401,27325478,27325563	27459391,27459391,27459391,27459391	NM_173174,NM_004103,NM_173176,NM_173175	3,3,3,3	4	10.7545128795,11.6117964815,11.8786077528,11.8861523747	100.0,100.0,100.0,100.0
8	27443885	27452250	27311481,27322401,27325478,27325563	27459391,27459391,27459391,27459391	NM_173174,NM_004103,NM_173176,NM_173175	3,3,3,3	4	5.65546616186,6.1062851303,6.24659293721,6.25056042084	100.0,100.0,100.0,100.0
8	27757380	27759630	27733315	27772653	NM_018246/NM_001304532/NM_001304529/NR_130762/NR_130761/NM_001304530	3	1	5.71966037928	100.0
8	27759780	27767010	27733315	27772653	NM_018246/NM_001304532/NM_001304529/NR_130762/NR_130761/NM_001304530	3	1	18.3791753521	100.0
8	27858792	27864615	-	-	-	-	0	0	0
8	27865759	27871147	27869881	27992852	NM_173833	9	1	1.02951102292	23.4966592428
8	28011536	28013811	-	-	-	-	0	0	0
8	28016254	28032465	28021963	28083871	NM_001010906	9	1	16.9638818893	64.7831719203
8	28050074	28055612	28021963	28083871	NM_001010906	3	1	8.94553207986	100.0
8	28065872	28076681	28021963	28083871	NM_001010906	3	1	17.4597790269	100.0
8	28077157	28113465	28021963,28090230,28093066	28083871,28191152,28191152	NM_001010906,NM_001284222,NM_001284220/NM_001284224/NM_001284226/NM_001284225/NM_018091	1,9,9	3	10.8451250242,23.0227304255,20.797055645	18.4917924424,63.9941610664,56.1832103118
8	28113467	28113467	28090230,28093066	28191152,28191152	NM_001284222,NM_001284220/NM_001284224/NM_001284226/NM_001284225/NM_018091	3,3	2	0.0,0.0	nan,nan
8	28113474	28113474	28090230,28093066	28191152,28191152	NM_001284222,NM_001284220/NM_001284224/NM_001284226/NM_001284225/NM_018091	3,3	2	0.0,0.0	nan,nan
8	28113477	28218753	28090230,28093066	28191152,28191152	NM_001284222,NM_001284220/NM_001284224/NM_001284226/NM_001284225/NM_018091	1,1	2	76.9653792037,79.1907101931	73.7822485657,73.7822485657
8	28267763	28277700	-	-	-	-	0	0	0
8	28287398	28289182	-	-	-	-	0	0	0
8	28289237	28294983	-	-	-	-	0	0	0
8	28467895	28486448	28428408	28490318	NM_001258211/NM_172366	3	1	29.9676950412	100.0
8	28487547	28499086	28428408,28494204	28490318,28574268	NM_001258211/NM_172366,NM_145866/NM_017412	1,9	2	4.47585204329,6.09762190248	24.0142126701,42.308692261
8	28584582	28591516	-	-	-	-	0	0	0
8	28596201	28597473	-	-	-	-	0	0	0
8	28609644	28716189	28698402,28701472	28701464,28753690	NR_126027,NR_073469/NR_073468/NM_001440	7,9	2	100.0,28.1837680493	2.87390304566,13.812942888
8	28721809	28759982	28701472	28753690	NR_073469/NR_073468/NM_001440	1	1	61.0536596576	83.5171456265
8	28874042	28879244	28767657,28767657	28889915,28890181	NM_001172562,NM_001145159/NM_018250/NR_026826	3,3	2	4.25493628229,4.24569880187	100.0,100.0
8	28880148	28890727	28767657,28767657,28890393,28890707	28889915,28890181,29052725,29052725	NM_001172562,NM_001145159/NM_018250/NR_026826,NM_001135726,NM_024567	1,1,9,9	4	7.98884326588,8.18859978453,0.205751176601,0.0123443074226	92.3244162964,94.8388316476,3.15719822289,0.189053785802
8	28891502	28896329	28890393,28890707	29052725,29052725	NM_001135726,NM_024567	3,3	2	2.97353571693,2.97929859645	100.0,100.0
8	28896750	28911328	28890393,28890707	29052725,29052725	NM_001135726,NM_024567	3,3	2	8.980361235,8.99776568036	100.0,100.0
8	29219718	29225447	29067277	29263093	NM_015254	3	1	2.9257057646	100.0
8	29234124	29250861	29067277	29263093	NM_015254	3	1	8.54730971933	100.0
8	29252638	29259566	29067277	29263093	NM_015254	3	1	3.53801527965	100.0
8	29261024	29266444	29067277	29263093	NM_015254	1	1	1.05660415901	38.1734317343
8	29268124	29272627	-	-	-	-	0	0	0
8	29276425	29294404	-	-	-	-	0	0	0
8	29315465	29316601	-	-	-	-	0	0	0
8	29330784	29348383	29333061,29333061	29348805,29350750	NM_057158,NM_001394	9,9	2	97.3196138211,86.6188026457	87.061764873,87.061764873
8	29351084	29403423	-	-	-	-	0	0	0
8	29430920	29470753	-	-	-	-	0	0	0
8	29477217	29513460	-	-	-	-	0	0	0
8	29514191	29573861	-	-	-	-	0	0	0
8	29582445	29587116	-	-	-	-	0	0	0
8	29589816	29592437	-	-	-	-	0	0	0
8	29593827	29604453	-	-	-	-	0	0	0
8	29605276	29610933	-	-	-	-	0	0	0
8	29630867	29631777	-	-	-	-	0	0	0
8	29634839	29678817	-	-	-	-	0	0	0
8	29679123	29724122	29721259	29748109	NR_026765	9	1	10.6629422719	6.36236360808
8	29724124	29814028	29721259,29748308,29748308	29748109,29798492,29752296	NR_026765,NR_125815/NR_125814,NR_125816	1,7,7	3	89.3296089385,100.0,100.0	26.6784570208,55.8195408436,4.43584267663
8	29817678	29840785	29815003	29828504	NR_125817	1	1	80.1866528405	46.8516034102
8	29870701	29872726	-	-	-	-	0	0	0
8	29889226	29916202	-	-	-	-	0	0	0
8	29916222	29919110	-	-	-	-	0	0	0
8	29925746	29960762	29921512,29957271	29953607,29957348	NR_024473,NR_036104	1,7	2	86.8079140053,100.0	79.5664838931,0.219899474526
8	29960894	29974863	-	-	-	-	0	0	0
8	30276488	30305735	-	-	-	-	0	0	0
8	30643199	30677278	30578513,30638599	30658221,30645952	NM_002095,NM_001206847	1,1	2	18.8462889547,37.440500476	44.0799319229,8.07828868218
8	30703371	30705514	30678062	30727969	NM_001195102/NM_001195104/NM_001195103/NM_000637	3	1	4.29398681548	100.0
8	30705516	30725703	30678062	30727969	NM_001195102/NM_001195104/NM_001195103/NM_000637	3	1	40.4492355782	100.0
8	30726953	30738387	30678062	30727969	NM_001195102/NM_001195104/NM_001195103/NM_000637	1	1	2.03578656301	8.88577925485
8	30739476	30740106	-	-	-	-	0	0	0
8	30740517	30746101	30744164	30767004	NM_005671/NM_001282199/NM_001282189	9	1	8.48073555166	34.6883954155
8	30748914	30772631	30744164	30767004	NM_005671/NM_001282199/NM_001282189	1	1	79.2031523643	76.2744023274
8	30773672	30785764	30785609	30812836	NM_001009552	9	1	0.569287839277	1.28183923255
8	30786266	30786487	30785609	30812836	NM_001009552	3	1	0.811694274066	100.0
8	30786508	30813830	30785609	30812836	NM_001009552	1	1	96.6981305322	96.3619061562
8	30820881	30841977	30831543	30849017	NM_031271	9	1	59.7115714776	49.4596131968
8	30845010	30854147	30831543	30849017	NM_031271	1	1	22.9312120865	43.8546568896
8	30856967	30869749	-	-	-	-	0	0	0
8	30869751	30896880	-	-	-	-	0	0	0
8	30901710	30909059	-	-	-	-	0	0	0
8	30910847	30920221	-	-	-	-	0	0	0
8	30921419	30927397	-	-	-	-	0	0	0
8	30927674	30950886	-	-	-	-	0	0	0
8	30952326	30957515	-	-	-	-	0	0	0
8	30957936	30960769	-	-	-	-	0	0	0
8	30960846	30983976	-	-	-	-	0	0	0
8	30984769	30996875	30995801	31033715	NM_001015508	9	1	2.83272669726	8.87163390055
8	30998949	31020682	30995801	31033715	NM_001015508	3	1	57.3218336235	100.0
8	31021938	31059467	30995801,31030840,31033261	31033715,31032801,31173761	NM_001015508,NM_013357,NM_000553	1,7,9	3	31.0624043889,100.0,18.6519572954	31.3810653095,5.22529244051,69.8286658318
8	31213391	31217644	-	-	-	-	0	0	0
8	31220991	31244837	-	-	-	-	0	0	0
8	31246217	31288941	-	-	-	-	0	0	0
8	31316343	31319240	-	-	-	-	0	0	0
8	31325242	31361054	-	-	-	-	0	0	0
8	31394570	31407374	-	-	-	-	0	0	0
8	31620271	31672955	31639751	32743252	NM_013962	9	1	3.00896872771	63.024827272
8	31853982	31914079	31639751	32743252	NM_013962	3	1	5.44603040686	100.0
8	32085042	32112518	31639751,32025735,32026217	32743252,32139477,32139477	NM_013962,NR_104158,NR_104157/NR_104156	3,3,3	3	2.48989352977,24.1564241881,24.2592265584	100.0,100.0,100.0
8	32119246	32132779	31639751,32025735,32026217	32743252,32139477,32139477	NM_013962,NR_104158,NR_104157/NR_104156	3,3,3	3	1.22636952753,11.8979796381,11.9486138089	100.0,100.0,100.0
8	32132781	32136293	31639751,32025735,32026217	32743252,32139477,32139477	NM_013962,NR_104158,NR_104157/NR_104156	3,3,3	3	0.318259793149,3.08768968367,3.10082994879	100.0,100.0,100.0
8	32370411	32384919	31639751	32743252	NM_013962	3	1	1.31472468081	100.0
8	32390608	32413079	31639751	32743252	NM_013962	3	1	2.03633707627	100.0
8	32419081	32428002	31639751	32743252	NM_013962	3	1	0.808426997348	100.0
8	32462936	32474674	31639751	32743252	NM_013962	3	1	1.06370542483	100.0
8	32484600	32514937	31639751	32743252	NM_013962	3	1	2.74915926673	100.0
8	32514939	32534967	31639751	32743252	NM_013962	3	1	1.81495077938	100.0
8	32552792	32571945	31639751,32548209,32548209,32548209,32548209	32743252,32743252,32728618,32760989,32765040	NM_013962,NM_001160005/NM_013958,NM_001160007/NM_001160002/NM_004495,NM_001160008,NM_013956/NM_001160004/NM_013957/NM_013960/NM_013964	3,3,3,3,3	5	1.73565769311,9.81988587132,10.6164326613,9.00131591315,8.83314655192	100.0,100.0,100.0,100.0,100.0
8	32587830	32590823	31639751,32548209,32548209,32548209,32548209	32743252,32743252,32728618,32760989,32765040	NM_013962,NM_001160005/NM_013958,NM_001160007/NM_001160002/NM_004495,NM_001160008,NM_013956/NM_001160004/NM_013957/NM_013960/NM_013964	3,3,3,3,3	5	0.271227665403,1.53453341058,1.65900814261,1.40661716327,1.38033768234	100.0,100.0,100.0,100.0,100.0
8	32634100	32655338	31639751,32548209,32548209,32548209,32548209,32595825,32646731	32743252,32743252,32728618,32760989,32765040,32765040,32743252	NM_013962,NM_001160005/NM_013958,NM_001160007/NM_001160002/NM_004495,NM_001160008,NM_013956/NM_001160004/NM_013957/NM_013960/NM_013964,NM_001160001/NM_001159999/NM_001159995,NM_013959	3,3,3,3,3,3,9	7	1.92460179012,10.8888809134,11.7721399708,9.98120124072,9.79472492402,12.5508967881,8.91723044726	100.0,100.0,100.0,100.0,100.0,100.0,40.5264149167
